Iter,dP,du,dv
279,5.07364e-05,1.80292e-05,2.70676e-05
280,4.83035e-05,1.7555e-05,2.89117e-05
281,4.45187e-05,1.7048e-05,3.19137e-05
282,3.95424e-05,1.65577e-05,3.5328e-05
283,3.35678e-05,1.61404e-05,3.85903e-05
284,2.68163e-05,1.58495e-05,4.13248e-05
285,1.95401e-05,1.57252e-05,4.32967e-05
286,1.20568e-05,1.57851e-05,4.43724e-05
287,5.1591e-06,1.60188e-05,4.44951e-05
288,5.26179e-06,1.6391e-05,4.36702e-05
289,1.16919e-05,1.68495e-05,4.19573e-05
290,1.81681e-05,1.73343e-05,3.94669e-05
291,2.40012e-05,1.77872e-05,3.63602e-05
292,2.89641e-05,1.8157e-05,3.28541e-05
293,3.29157e-05,1.84031e-05,2.9233e-05
294,3.57628e-05,1.84967e-05,2.58621e-05
295,3.74528e-05,1.84212e-05,2.31863e-05
296,3.79715e-05,1.81717e-05,2.16536e-05
297,3.73414e-05,1.77546e-05,2.15157e-05
298,3.56191e-05,1.71865e-05,2.26426e-05
299,3.28931e-05,1.64935e-05,2.45991e-05
300,2.92794e-05,1.57096e-05,2.68901e-05
301,2.49185e-05,1.48755e-05,2.91141e-05
302,1.99715e-05,1.40364e-05,3.09897e-05
303,1.46209e-05,1.32386e-05,3.23346e-05
304,9.09017e-06,1.25255e-05,3.30409e-05
305,3.88411e-06,1.19319e-05,3.30582e-05
306,3.57737e-06,1.14779e-05,3.23834e-05
307,8.35261e-06,1.1165e-05,3.10537e-05
308,1.31731e-05,1.09754e-05,2.91442e-05
309,1.75224e-05,1.08767e-05,2.67675e-05
310,2.12351e-05,1.08291e-05,2.40772e-05
311,2.42067e-05,1.07928e-05,2.1277e-05
312,2.63671e-05,1.07341e-05,1.86353e-05
313,2.76761e-05,1.0629e-05,1.64926e-05
314,2.81214e-05,1.04649e-05,1.52166e-05
315,2.7718e-05,1.02405e-05,1.50424e-05
316,2.6506e-05,9.96526e-06,1.58915e-05
317,2.4549e-05,9.65832e-06,1.74173e-05
318,2.19313e-05,9.34635e-06,1.92206e-05
319,1.87554e-05,9.06057e-06,2.09847e-05
320,1.51399e-05,8.8325e-06,2.24932e-05
321,1.12191e-05,8.68841e-06,2.36084e-05
322,7.15859e-06,8.64379e-06,2.42497e-05
323,3.30585e-06,8.69955e-06,2.43801e-05
324,2.48454e-06,8.84171e-06,2.39974e-05
325,5.83418e-06,9.04477e-06,2.31295e-05
326,9.3811e-06,9.277e-06,2.18325e-05
327,1.26085e-05,9.50573e-06,2.01899e-05
328,1.53783e-05,9.70131e-06,1.83149e-05
329,1.76087e-05,9.83944e-06,1.63561e-05
330,1.92453e-05,9.90232e-06,1.4504e-05
331,2.02564e-05,9.87899e-06,1.29919e-05
332,2.06314e-05,9.76519e-06,1.2062e-05
333,2.03796e-05,9.56304e-06,1.18692e-05
334,1.95292e-05,9.28053e-06,1.23756e-05
335,1.81258e-05,8.93096e-06,1.3368e-05
336,1.62307e-05,8.53221e-06,1.45805e-05
337,1.39184e-05,8.10588e-06,1.57882e-05
338,1.12755e-05,7.67604e-06,1.68295e-05
339,8.40023e-06,7.26746e-06,1.75979e-05
340,5.41238e-06,6.90317e-06,1.8029e-05
341,2.55089e-06,6.60148e-06,1.80911e-05
342,1.74324e-06,6.37287e-06,1.77785e-05
343,4.17544e-06,6.21785e-06,1.71087e-05
344,6.80192e-06,6.12695e-06,1.61194e-05
345,9.20127e-06,6.08297e-06,1.48692e-05
346,1.12682e-05,6.06477e-06,1.34385e-05
347,1.2941e-05,6.05126e-06,1.1934e-05
348,1.41786e-05,6.02446e-06,1.04954e-05
349,1.49564e-05,5.97136e-06,9.2997e-06
350,1.52657e-05,5.88483e-06,8.54174e-06
351,1.51122e-05,5.76374e-06,8.35924e-06
352,1.4516e-05,5.61267e-06,8.73602e-06
353,1.35097e-05,5.44132e-06,9.50521e-06
354,1.2138e-05,5.26354e-06,1.04548e-05
355,1.04554e-05,5.09588e-06,1.14077e-05
356,8.52573e-06,4.95551e-06,1.22397e-05
357,6.42211e-06,4.85741e-06,1.28702e-05
358,4.23524e-06,4.81143e-06,1.3251e-05
359,2.14316e-06,4.82002e-06,1.33586e-05
360,1.3283e-06,4.87758e-06,1.31889e-05
361,2.95837e-06,4.97177e-06,1.27547e-05
362,4.87522e-06,5.08619e-06,1.20844e-05
363,6.64936e-06,5.20324e-06,1.12212e-05
364,8.18778e-06,5.30647e-06,1.02244e-05
365,9.44066e-06,5.38209e-06,9.17164e-06
366,1.03757e-05,5.41968e-06,8.16244e-06
367,1.09735e-05,5.41257e-06,7.31843e-06
368,1.12265e-05,5.35773e-06,6.76853e-06
369,1.11381e-05,5.2557e-06,6.60329e-06
370,1.07222e-05,5.11025e-06,6.81851e-06
371,1.00024e-05,4.92814e-06,7.31289e-06
372,9.01086e-06,4.71866e-06,7.94693e-06
373,7.7875e-06,4.49319e-06,8.59612e-06
374,6.3791e-06,4.26448e-06,9.16844e-06
375,4.83968e-06,4.04575e-06,9.60203e-06
376,3.23661e-06,3.84938e-06,9.85863e-06
377,1.69949e-06,3.68535e-06,9.91834e-06
378,1.00467e-06,3.5596e-06,9.77604e-06
379,2.12239e-06,3.47288e-06,9.43931e-06
380,3.52698e-06,3.42066e-06,8.92721e-06
381,4.84029e-06,3.39419e-06,8.26997e-06
382,5.98534e-06,3.38247e-06,7.50965e-06
383,6.92309e-06,3.37425e-06,6.70205e-06
384,7.62856e-06,3.35977e-06,5.91998e-06
385,8.08665e-06,3.33179e-06,5.25536e-06
386,8.29109e-06,3.28614e-06,4.81077e-06
387,8.24384e-06,3.22182e-06,4.6648e-06
388,7.95464e-06,3.14088e-06,4.82171e-06
389,7.44043e-06,3.04816e-06,5.20355e-06
390,6.72469e-06,2.95076e-06,5.69932e-06
391,5.83675e-06,2.85733e-06,6.21098e-06
392,4.8114e-06,2.77701e-06,6.66747e-06
393,3.68953e-06,2.718e-06,7.02184e-06
394,2.52386e-06,2.68606e-06,7.24538e-06
395,1.4179e-06,2.68319e-06,7.32326e-06
396,8.67071e-07,2.70716e-06,7.25168e-06
397,1.56158e-06,2.75201e-06,7.03631e-06
398,2.56604e-06,2.80932e-06,6.69129e-06
399,3.52868e-06,2.86977e-06,6.23904e-06
400,4.37626e-06,2.92441e-06,5.71054e-06
401,5.07547e-06,2.96557e-06,5.14646e-06
402,5.60602e-06,2.98731e-06,4.5987e-06
403,5.95574e-06,2.9857e-06,4.13066e-06
404,6.11924e-06,2.95879e-06,3.81052e-06
405,6.09742e-06,2.90656e-06,3.68974e-06
406,5.897e-06,2.83078e-06,3.77385e-06
407,5.53013e-06,2.73487e-06,4.01618e-06
408,5.01387e-06,2.62365e-06,4.34468e-06
409,4.36976e-06,2.50309e-06,4.69122e-06
410,3.62362e-06,2.37994e-06,5.00379e-06
411,2.80625e-06,2.26128e-06,5.24661e-06
412,1.95834e-06,2.15376e-06,5.39707e-06
413,1.1596e-06,2.06288e-06,5.44287e-06
414,7.32694e-07,1.99205e-06,5.38005e-06
415,1.15817e-06,1.94202e-06,5.21168e-06
416,1.87246e-06,1.91072e-06,4.94727e-06
417,2.57649e-06,1.89378e-06,4.60238e-06
418,3.20306e-06,1.88549e-06,4.19899e-06
419,3.7239e-06,1.87986e-06,3.76631e-06
420,4.12254e-06,1.87158e-06,3.34226e-06
421,4.38918e-06,1.8566e-06,2.97457e-06
422,4.5193e-06,1.83247e-06,2.717e-06
423,4.51317e-06,1.79841e-06,2.61342e-06
424,4.37544e-06,1.7553e-06,2.67233e-06
425,4.11486e-06,1.70552e-06,2.85853e-06
426,3.74395e-06,1.65268e-06,3.11491e-06
427,3.27871e-06,1.60127e-06,3.38775e-06
428,2.73865e-06,1.55613e-06,3.63672e-06
429,2.14773e-06,1.52171e-06,3.83456e-06
430,1.53903e-06,1.50128e-06,3.96424e-06
431,9.77966e-07,1.49622e-06,4.01654e-06
432,6.75561e-07,1.5057e-06,3.98852e-06
433,9.1538e-07,1.52688e-06,3.88245e-06
434,1.40372e-06,1.55548e-06,3.70538e-06
435,1.9092e-06,1.58659e-06,3.46885e-06
436,2.3673e-06,1.61538e-06,3.18903e-06
437,2.75215e-06,1.63761e-06,2.88722e-06
438,3.04957e-06,1.64996e-06,2.59052e-06
439,3.2513e-06,1.65013e-06,2.33199e-06
440,3.35339e-06,1.63691e-06,2.14756e-06
441,3.3556e-06,1.61011e-06,2.066e-06
442,3.2611e-06,1.57058e-06,2.09403e-06
443,3.07615e-06,1.52e-06,2.2108e-06
444,2.80994e-06,1.46088e-06,2.37961e-06
445,2.47438e-06,1.39635e-06,2.56356e-06
446,2.08426e-06,1.32998e-06,2.73345e-06
447,1.65823e-06,1.26554e-06,2.86868e-06
448,1.2228e-06,1.20662e-06,2.95598e-06
449,8.2901e-07,1.15622e-06,2.98783e-06
450,6.11476e-07,1.1163e-06,2.96139e-06
451,7.36835e-07,1.08744e-06,2.87778e-06
452,1.06165e-06,1.06874e-06,2.74166e-06
453,1.41973e-06,1.05801e-06,2.56104e-06
454,1.75215e-06,1.05232e-06,2.34736e-06
455,2.03516e-06,1.04849e-06,2.11592e-06
456,2.25632e-06,1.04364e-06,1.8865e-06
457,2.40856e-06,1.03552e-06,1.68388e-06
458,2.48841e-06,1.02269e-06,1.53619e-06
459,2.49535e-06,1.00462e-06,1.46755e-06
460,2.4315e-06,9.81638e-07,1.48542e-06
461,2.30139e-06,9.54913e-07,1.57452e-06
462,2.11183e-06,9.26277e-07,1.70591e-06
463,1.87185e-06,8.98061e-07,1.85051e-06
464,1.59295e-06,8.72809e-07,1.9856e-06
465,1.29007e-06,8.52922e-07,2.09543e-06
466,9.85096e-07,8.40232e-07,2.16994e-06
467,7.18221e-07,8.35637e-07,2.20351e-06
468,5.73542e-07,8.38885e-07,2.19399e-06
469,6.36636e-07,8.48632e-07,2.1422e-06
470,8.42789e-07,8.6272e-07,2.05159e-06
471,1.08863e-06,8.78584e-07,1.92808e-06
472,1.32486e-06,8.93632e-07,1.78011e-06
473,1.52974e-06,9.05543e-07,1.6188e-06
474,1.69201e-06,9.1245e-07,1.45833e-06
475,1.80537e-06,9.13032e-07,1.31595e-06
476,1.86663e-06,9.06543e-07,1.21059e-06
477,1.87504e-06,8.92807e-07,1.15812e-06
478,1.83196e-06,8.72185e-07,1.16392e-06
479,1.74065e-06,8.4553e-07,1.21907e-06
480,1.60616e-06,8.14125e-07,1.30509e-06
481,1.43539e-06,7.79608e-07,1.40222e-06
482,1.23728e-06,7.43866e-07,1.49414e-06
483,1.02375e-06,7.08901e-07,1.5691e-06
484,8.12223e-07,6.76643e-07,1.6193e-06
485,6.32129e-07,6.48733e-07,1.64023e-06
486,5.33365e-07,6.26282e-07,1.62995e-06
487,5.59728e-07,6.09691e-07,1.58875e-06
488,6.84387e-07,5.98577e-07,1.51889e-06
489,8.47741e-07,5.91877e-07,1.42446e-06
490,1.01199e-06,5.88078e-07,1.31143e-06
491,1.15805e-06,5.8551e-07,1.18779e-06
492,1.27575e-06,5.82614e-07,1.06388e-06
493,1.35938e-06,5.78142e-07,9.5257e-07
494,1.40601e-06,5.71268e-07,8.68578e-07
495,1.41473e-06,5.61638e-07,8.25034e-07
496,1.38637e-06,5.49368e-07,8.27284e-07
497,1.32326e-06,5.35015e-07,8.69e-07
498,1.22925e-06,5.19507e-07,9.3576e-07
499,1.10965e-06,5.04047e-07,1.01197e-06
500,9.71557e-07,4.89974e-07,1.08494e-06
501,8.2453e-07,4.78574e-07,1.14561e-06
502,6.82237e-07,4.70869e-07,1.18811e-06
503,5.65366e-07,4.67409e-07,1.20901e-06
504,5.02186e-07,4.6816e-07,1.20685e-06
505,5.12996e-07,4.72497e-07,1.18184e-06
506,5.86125e-07,4.79341e-07,1.13564e-06
507,6.90555e-07,4.87357e-07,1.07127e-06
508,8.01026e-07,4.95163e-07,9.93117e-07
509,9.02318e-07,5.01493e-07,9.07011e-07
510,9.85641e-07,5.05306e-07,8.20358e-07
511,1.04591e-06,5.05846e-07,7.42166e-07
512,1.08041e-06,5.02664e-07,6.82393e-07
513,1.08813e-06,4.95618e-07,6.49733e-07
514,1.06951e-06,4.8486e-07,6.47907e-07
515,1.02621e-06,4.70811e-07,6.73286e-07
516,9.61115e-07,4.54127e-07,7.16729e-07
517,8.78327e-07,4.35663e-07,7.67722e-07
518,7.83376e-07,4.16413e-07,8.17237e-07
519,6.83649e-07,3.97439e-07,8.58579e-07
520,5.89179e-07,3.79777e-07,8.8723e-07
521,5.13402e-07,3.6432e-07,9.00469e-07
522,4.71626e-07,3.51696e-07,8.97037e-07
523,4.73407e-07,3.42166e-07,8.76914e-07
524,5.13893e-07,3.35583e-07,8.41169e-07
525,5.77645e-07,3.31431e-07,7.91889e-07
526,6.49126e-07,3.28938e-07,7.32173e-07
527,7.17168e-07,3.2723e-07,6.66198e-07
528,7.74604e-07,3.2547e-07,5.99362e-07
529,8.17048e-07,3.22968e-07,5.38378e-07
530,8.42037e-07,3.19254e-07,4.90933e-07
531,8.48545e-07,3.14103e-07,4.64128e-07
532,8.36718e-07,3.07541e-07,4.61443e-07
533,8.07739e-07,2.99833e-07,4.80444e-07
534,7.63766e-07,2.91445e-07,5.14052e-07
535,7.07948e-07,2.82997e-07,5.53997e-07
536,6.44527e-07,2.75191e-07,5.93237e-07
537,5.79026e-07,2.68713e-07,6.26618e-07
538,5.18442e-07,2.64126e-07,6.50702e-07
539,4.71048e-07,2.61761e-07,6.63428e-07
540,4.44828e-07,2.61644e-07,6.63848e-07
541,4.44033e-07,2.63494e-07,6.51933e-07
542,4.66336e-07,2.66773e-07,6.2847e-07
543,5.04187e-07,2.70791e-07,5.94996e-07
544,5.48811e-07,2.74813e-07,5.53786e-07
545,5.92864e-07,2.78154e-07,5.07884e-07
546,6.3105e-07,2.80235e-07,4.61167e-07
547,6.59866e-07,2.80628e-07,4.18342e-07
548,6.77221e-07,2.79066e-07,3.84646e-07
549,6.82148e-07,2.75446e-07,3.64804e-07
550,6.74621e-07,2.69828e-07,3.61196e-07
551,6.55441e-07,2.62417e-07,3.72477e-07
552,6.26184e-07,2.53547e-07,3.94186e-07
553,5.89184e-07,2.43663e-07,4.20793e-07
554,5.4754e-07,2.33287e-07,4.47337e-07
555,5.05135e-07,2.22983e-07,4.70031e-07
556,4.66535e-07,2.13304e-07,4.86263e-07
557,4.36588e-07,2.04738e-07,4.94412e-07
558,4.1944e-07,1.97635e-07,4.93678e-07
559,4.17096e-07,1.92162e-07,4.8395e-07
560,4.28468e-07,1.8827e-07,4.65722e-07
561,4.49862e-07,1.85712e-07,4.4005e-07
562,4.76485e-07,1.841e-07,4.0854e-07
563,5.03801e-07,1.82976e-07,3.73375e-07
564,5.2817e-07,1.81893e-07,3.37375e-07
565,5.4698e-07,1.80473e-07,3.04041e-07
566,5.58565e-07,1.78448e-07,2.77395e-07
567,5.62085e-07,1.75681e-07,2.61252e-07
568,5.57419e-07,1.72166e-07,2.57757e-07
569,5.45087e-07,1.68027e-07,2.66088e-07
570,5.26202e-07,1.63496e-07,2.82828e-07
571,5.02424e-07,1.58892e-07,3.03639e-07
572,4.7592e-07,1.54582e-07,3.24647e-07
573,4.49284e-07,1.5093e-07,3.42932e-07
574,4.25366e-07,1.48244e-07,3.56498e-07
575,4.06932e-07,1.46717e-07,3.64118e-07
576,3.96126e-07,1.46387e-07,3.65184e-07
577,3.93892e-07,1.47128e-07,3.59607e-07
578,3.99663e-07,1.48674e-07,3.47747e-07
579,4.11569e-07,1.50671e-07,3.30381e-07
580,4.27035e-07,1.52732e-07,3.08685e-07
581,4.43403e-07,1.54483e-07,2.84252e-07
582,4.58353e-07,1.55609e-07,2.59107e-07
583,4.70093e-07,1.55865e-07,2.35714e-07
584,4.77408e-07,1.55095e-07,2.16824e-07
585,4.79636e-07,1.53232e-07,2.0499e-07
586,4.76629e-07,1.50295e-07,2.01666e-07
