0.000168252,-0.000168252,0.000218909,0.000536551,0.000918235,0.00115824,0.00148564,0.00163945,0.00195819,0.00199234,0.00235351,0.00225605,0.00297305,0.0029862,0.00550824,0.00698663,0.0176196,0.0250297,0.0644067,0.0435769,-0.175703,2.1757
-0.000168252,0.000168252,-0.000218909,-0.000536551,-0.000918235,-0.00115824,-0.00148564,-0.00163945,-0.00195819,-0.00199234,-0.00235351,-0.00225605,-0.00297305,-0.0029862,-0.00550824,-0.00698663,-0.0176196,-0.0250297,-0.0644067,-0.0435769,0.175703,1.8243
-0.000383525,0.000383525,-0.00157541,-0.00374646,-0.00598235,-0.00791075,-0.00955853,-0.0107855,-0.0115691,-0.0117731,-0.0115171,-0.010665,-0.00993266,-0.0090174,-0.0105772,-0.0129377,-0.0257891,-0.036926,-0.0742674,-0.0112852,0.283169,1.71683
0.0015887,-0.0015887,-0.00680554,-0.0121142,-0.0175226,-0.0222237,-0.0265322,-0.0296767,-0.0322212,-0.033062,-0.033449,-0.0318224,-0.0310467,-0.0286787,-0.0309425,-0.0326346,-0.0461376,-0.0531198,-0.0587113,0.055541,0.465019,1.53498
0.00327035,-0.00327035,-0.0119928,-0.0207249,-0.0292264,-0.0367813,-0.0434409,-0.0485212,-0.0522102,-0.0535437,-0.0533118,-0.0502857,-0.046878,-0.0413158,-0.0392763,-0.0363788,-0.0429385,-0.039745,-0.0205225,0.128499,0.549605,1.4504
0.00662228,-0.00662228,-0.0198276,-0.0324141,-0.0443869,-0.0550478,-0.0645815,-0.0719206,-0.0774713,-0.0796021,-0.0794451,-0.0750078,-0.0691295,-0.0595911,-0.0517786,-0.0419882,-0.0359435,-0.0181925,0.0345291,0.207828,0.632866,1.36713
0.00907831,-0.00907831,-0.0264652,-0.0427332,-0.0578092,-0.0713419,-0.0833335,-0.0928049,-0.0997909,-0.102589,-0.101827,-0.0954747,-0.085918,-0.0711676,-0.0561963,-0.0376342,-0.0198821,0.0132164,0.0867537,0.277417,0.684401,1.3156
0.0124479,-0.0124479,-0.0341905,-0.0540054,-0.0721134,-0.088477,-0.103155,-0.115018,-0.123982,-0.127893,-0.127064,-0.119087,-0.10582,-0.0856538,-0.0623019,-0.0342232,-0.00199191,0.0463298,0.141505,0.342203,0.729662,1.27034
0.01474,-0.01474,-0.0399887,-0.0627532,-0.0833607,-0.102211,-0.119306,-0.133547,-0.144509,-0.149709,-0.148912,-0.139265,-0.122253,-0.0961072,-0.064621,-0.0262179,0.0184555,0.0817954,0.191835,0.399463,0.763699,1.2363
0.0171044,-0.0171044,-0.0452129,-0.0702792,-0.0929472,-0.114036,-0.13359,-0.150483,-0.163981,-0.171211,-0.171239,-0.160826,-0.140614,-0.109193,-0.0694538,-0.0213025,0.0363273,0.112956,0.236654,0.44724,0.790575,1.20943
