Iter,dP,du,dv
100,1.03465e-05,3.92287e-05,3.58095e-05
101,9.68501e-06,3.75964e-05,3.41494e-05
102,9.63205e-06,3.59068e-05,3.2635e-05
103,9.91055e-06,3.41963e-05,3.1233e-05
104,1.0192e-05,3.25224e-05,2.99073e-05
105,1.02596e-05,3.09353e-05,2.86291e-05
106,1.00337e-05,2.94588e-05,2.73814e-05
107,9.54058e-06,2.80866e-05,2.61596e-05
108,8.87176e-06,2.67915e-05,2.49674e-05
109,8.14626e-06,2.55419e-05,2.38117e-05
110,7.47335e-06,2.4317e-05,2.26979e-05
111,6.91943e-06,2.31136e-05,2.16277e-05
112,6.49079e-06,2.19452e-05,2.05997e-05
113,6.1446e-06,2.08338e-05,1.9611e-05
114,5.82213e-06,1.97996e-05,1.86598e-05
115,5.48123e-06,1.88526e-05,1.77466e-05
116,5.1123e-06,1.79894e-05,1.68747e-05
117,4.73713e-06,1.7195e-05,1.60485e-05
118,4.39618e-06,1.64494e-05,1.52719e-05
119,4.1291e-06,1.57343e-05,1.45465e-05
120,3.9546e-06,1.50379e-05,1.38704e-05
121,3.86033e-06,1.43561e-05,1.32388e-05
122,3.81044e-06,1.36914e-05,1.26448e-05
123,3.76386e-06,1.30492e-05,1.20816e-05
124,3.68995e-06,1.24343e-05,1.15431e-05
125,3.57481e-06,1.18489e-05,1.10251e-05
126,3.4201e-06,1.12921e-05,1.05255e-05
127,3.23805e-06,1.07608e-05,1.00435e-05
128,3.04523e-06,1.02515e-05,9.57912e-06
129,2.85677e-06,9.76198e-06,9.13246e-06
130,2.6822e-06,9.29195e-06,8.70345e-06
131,2.52419e-06,8.84283e-06,8.29181e-06
132,2.3801e-06,8.41678e-06,7.89719e-06
133,2.24534e-06,8.01545e-06,7.5194e-06
134,2.11666e-06,7.63912e-06,7.15854e-06
135,1.99397e-06,7.28635e-06,6.81493e-06
136,1.88011e-06,6.9544e-06,6.48895e-06
137,1.77917e-06,6.63991e-06,6.18072e-06
138,1.69422e-06,6.33982e-06,5.88995e-06
139,1.6254e-06,6.05187e-06,5.6158e-06
140,1.56957e-06,5.77485e-06,5.35699e-06
141,1.52133e-06,5.50839e-06,5.11197e-06
142,1.47491e-06,5.25258e-06,4.87913e-06
143,1.42586e-06,5.00757e-06,4.65708e-06
144,1.37188e-06,4.77332e-06,4.44468e-06
145,1.31285e-06,4.5495e-06,4.24112e-06
146,1.25023e-06,4.33558e-06,4.04588e-06
147,1.18623e-06,4.13108e-06,3.85859e-06
148,1.123e-06,3.93562e-06,3.67901e-06
149,1.06208e-06,3.74904e-06,3.50691e-06
150,1.00428e-06,3.57135e-06,3.34212e-06
151,9.49788e-07,3.40259e-06,3.18447e-06
152,8.98519e-07,3.24267e-06,3.03385e-06
153,8.50437e-07,3.09133e-06,2.89015e-06
154,8.05704e-07,2.94806e-06,2.75332e-06
155,7.64642e-07,2.81221e-06,2.62327e-06
156,7.27537e-07,2.68307e-06,2.49984e-06
157,6.9442e-07,2.55995e-06,2.38281e-06
158,6.64928e-07,2.44233e-06,2.27188e-06
159,6.38318e-07,2.32978e-06,2.16664e-06
160,6.13635e-07,2.22206e-06,2.06669e-06
161,5.89929e-07,2.11896e-06,1.97158e-06
162,5.66463e-07,2.02036e-06,1.88093e-06
163,5.42814e-07,1.9261e-06,1.79439e-06
164,5.18885e-07,1.83604e-06,1.71168e-06
165,4.94827e-07,1.75002e-06,1.63258e-06
166,4.70931e-07,1.66789e-06,1.55689e-06
167,4.47512e-07,1.58952e-06,1.48448e-06
168,4.24841e-07,1.51481e-06,1.41522e-06
169,4.0311e-07,1.44368e-06,1.34901e-06
170,3.82438e-07,1.37601e-06,1.28575e-06
171,3.62896e-07,1.3117e-06,1.22537e-06
172,3.44534e-07,1.2506e-06,1.16779e-06
173,3.27392e-07,1.19254e-06,1.11293e-06
174,3.1149e-07,1.13732e-06,1.06072e-06
175,2.96812e-07,1.08475e-06,1.01107e-06
176,2.83287e-07,1.03463e-06,9.63868e-07
177,2.70784e-07,9.86811e-07,9.18999e-07
