Iter,dP,du,dv
65,0.000500539,0.000531509,0.00026047
66,0.000414252,0.000559619,0.000235851
67,0.000333042,0.00056482,0.00023003
68,0.000274315,0.000542879,0.000239091
69,0.000254178,0.000494426,0.000253982
70,0.000270309,0.000423471,0.000266652
71,0.000301947,0.00033656,0.000272245
72,0.000330112,0.000242779,0.000268636
73,0.000344597,0.000156684,0.000255543
74,0.000341531,0.000111479,0.000233858
75,0.000320927,0.000139111,0.000205242
76,0.000285322,0.000195622,0.000171908
77,0.000239088,0.000246362,0.000136632
78,0.000188265,0.000281176,0.000103117
79,0.00014132,0.000297294,7.70971e-05
80,0.000110872,0.000294931,6.66304e-05
81,0.0001086,0.000276108,7.36843e-05
82,0.000127593,0.00024414,8.89141e-05
83,0.000151134,0.000203397,0.000103882
84,0.000169496,0.000159371,0.000114755
85,0.000178887,0.000119456,0.000120165
86,0.000178411,9.43342e-05,0.000119981
87,0.000168739,9.30402e-05,0.00011483
88,0.000151536,0.0001088,0.000105889
89,0.000129192,0.000127691,9.47637e-05
90,0.000104766,0.000141801,8.33862e-05
91,8.21902e-05,0.000148065,7.38094e-05
92,6.65451e-05,0.000145793,6.76887e-05
93,6.22205e-05,0.00013559,6.54617e-05
94,6.76562e-05,0.000118884,6.60096e-05
95,7.65514e-05,9.77148e-05,6.74202e-05
96,8.40292e-05,7.47411e-05,6.8e-05
97,8.77729e-05,5.37637e-05,6.67045e-05
98,8.70342e-05,4.10837e-05,6.3125e-05
99,8.19561e-05,4.25663e-05,5.73572e-05
100,7.32425e-05,5.31033e-05,4.98867e-05
101,6.20031e-05,6.44655e-05,4.15328e-05
102,4.97243e-05,7.28572e-05,3.34729e-05
103,3.84203e-05,7.69854e-05,2.73152e-05
104,3.08838e-05,7.66478e-05,2.47356e-05
105,2.95934e-05,7.22411e-05,2.59467e-05
106,3.3407e-05,6.45639e-05,2.91761e-05
107,3.8756e-05,5.4731e-05,3.25143e-05
108,4.31941e-05,4.41769e-05,3.48645e-05
109,4.56431e-05,3.47813e-05,3.57692e-05
110,4.57795e-05,2.89215e-05,3.51592e-05
111,4.37001e-05,2.82259e-05,3.32142e-05
112,3.9769e-05,3.13554e-05,3.02898e-05
113,3.45444e-05,3.54634e-05,2.68739e-05
114,2.87507e-05,3.86243e-05,2.35493e-05
115,2.32961e-05,3.99656e-05,2.09176e-05
116,1.92763e-05,3.92329e-05,1.94154e-05
117,1.76327e-05,3.65321e-05,1.90652e-05
118,1.82601e-05,3.22015e-05,1.94451e-05
119,1.99691e-05,2.67511e-05,1.99751e-05
120,2.15903e-05,2.08592e-05,2.01912e-05
121,2.24608e-05,1.54789e-05,1.98292e-05
122,2.23169e-05,1.20753e-05,1.88018e-05
123,2.11429e-05,1.20011e-05,1.71566e-05
124,1.90818e-05,1.43346e-05,1.50434e-05
125,1.63903e-05,1.71189e-05,1.26971e-05
126,1.34251e-05,1.92839e-05,1.04367e-05
127,1.06647e-05,2.04263e-05,8.66727e-06
128,8.73776e-06,2.04576e-05,7.78716e-06
129,8.20063e-06,1.94612e-05,7.87901e-06
130,8.90581e-06,1.76335e-05,8.56486e-06
131,1.01018e-05,1.52576e-05,9.36117e-06
132,1.11711e-05,1.26968e-05,9.95176e-06
133,1.18039e-05,1.04039e-05,1.01909e-05
134,1.18895e-05,8.89207e-06,1.00458e-05
135,1.14334e-05,8.49062e-06,9.55758e-06
136,1.05152e-05,8.98458e-06,8.81735e-06
137,9.2673e-06,9.80144e-06,7.95186e-06
138,7.86488e-06,1.04703e-05,7.10872e-06
139,6.5238e-06,1.07404e-05,6.43218e-06
140,5.4921e-06,1.0521e-05,6.01945e-06
141,4.97908e-06,9.82284e-06,5.87318e-06
142,4.99192e-06,8.72431e-06,5.90014e-06
143,5.30055e-06,7.35425e-06,5.96797e-06
144,5.63435e-06,5.88966e-06,5.96386e-06
145,5.81705e-06,4.57457e-06,5.81883e-06
146,5.7685e-06,3.74176e-06,5.50737e-06
147,5.47461e-06,3.65214e-06,5.03961e-06
148,4.96527e-06,4.13074e-06,4.45372e-06
149,4.30189e-06,4.76425e-06,3.81108e-06
150,3.57283e-06,5.27997e-06,3.19442e-06
151,2.89616e-06,5.5584e-06,2.70452e-06
152,2.42012e-06,5.56583e-06,2.43575e-06
153,2.26846e-06,5.3177e-06,2.41197e-06
154,2.41204e-06,4.86181e-06,2.55291e-06
155,2.68524e-06,4.27e-06,2.74102e-06
156,2.93925e-06,3.63466e-06,2.88958e-06
157,3.0931e-06,3.06651e-06,2.95392e-06
158,3.11532e-06,2.68061e-06,2.92072e-06
159,3.00486e-06,2.54437e-06,2.79781e-06
160,2.78044e-06,2.61559e-06,2.60751e-06
161,2.4747e-06,2.77424e-06,2.38191e-06
162,2.13111e-06,2.90959e-06,2.15821e-06
163,1.80216e-06,2.95557e-06,1.97216e-06
164,1.54513e-06,2.88512e-06,1.84797e-06
165,1.40525e-06,2.69833e-06,1.78827e-06
166,1.38465e-06,2.41415e-06,1.77336e-06
167,1.43587e-06,2.06584e-06,1.77246e-06
168,1.49838e-06,1.69979e-06,1.75719e-06
169,1.52903e-06,1.37754e-06,1.70875e-06
170,1.50646e-06,1.17303e-06,1.61927e-06
171,1.42584e-06,1.13459e-06,1.49042e-06
172,1.29393e-06,1.22682e-06,1.33163e-06
173,1.12595e-06,1.3641e-06,1.15868e-06
174,9.4431e-07,1.48064e-06,9.92616e-07
175,7.78717e-07,1.54325e-06,8.57957e-07
176,6.64667e-07,1.54076e-06,7.76496e-07
177,6.28654e-07,1.47568e-06,7.54722e-07
178,6.617e-07,1.35962e-06,7.76778e-07
179,7.25632e-07,1.21086e-06,8.15793e-07
180,7.85453e-07,1.05277e-06,8.49144e-07
181,8.21207e-07,9.12191e-07,8.63648e-07
