0.000230509,-0.000230509,-9.23487e-05,-0.00154957,-0.00198587,-0.00307992,-0.00183198,0.000436755,0.00675267,0.0155875,0.029159,0.0447642,0.0628927,0.0792605,0.0928217,0.0989572,0.0964631,0.0823853,0.0574979,0.0260321,0.000367779,-0.000367779
0.000121202,-0.000121202,0.0017117,0.00325423,0.00670748,0.010216,0.0166428,0.024315,0.0361143,0.0498617,0.0675799,0.085745,0.10492,0.120209,0.131322,0.133289,0.126131,0.106025,0.0746434,0.0348577,0.00152102,-0.00152102
-0.000105479,0.000105479,0.00348484,0.00811531,0.0151305,0.0231887,0.0342018,0.0469596,0.0633014,0.0814733,0.102385,0.123028,0.143069,0.158256,0.168,0.167534,0.157458,0.132319,0.095586,0.0458489,0.00411592,-0.00411592
-0.000111326,0.000111326,0.00454519,0.0111337,0.020819,0.0319674,0.0463784,0.0624019,0.0818433,0.102402,0.125161,0.146577,0.166901,0.181371,0.190441,0.188524,0.177521,0.150205,0.110895,0.0550555,0.00585752,-0.00585752
-0.000236188,0.000236188,0.00542549,0.0137597,0.0254455,0.0393113,0.0563142,0.0752841,0.0970565,0.120003,0.144178,0.167088,0.187968,0.203424,0.212909,0.211849,0.201493,0.173512,0.132914,0.068431,0.0108673,-0.0108673
-0.000181201,0.000181201,0.00564433,0.0145441,0.0272356,0.0422706,0.0606649,0.0808446,0.103762,0.127355,0.152054,0.174975,0.196133,0.211666,0.222196,0.222189,0.214431,0.188238,0.149909,0.0812624,0.0155334,-0.0155334
-0.000218546,0.000218546,0.00558938,0.014691,0.0275978,0.0432739,0.0621584,0.0831666,0.106442,0.130748,0.155488,0.179263,0.200677,0.218303,0.230529,0.235223,0.231784,0.212167,0.178823,0.104891,0.0299053,-0.0299053
-0.000102813,0.000102813,0.00493074,0.0131249,0.0252308,0.0399894,0.058055,0.0780389,0.100299,0.123289,0.146839,0.169285,0.190025,0.207368,0.220938,0.228205,0.230291,0.218011,0.195364,0.12477,0.0430772,-0.0430772
4.75939e-05,-4.75939e-05,0.00370141,0.0103698,0.02068,0.0336139,0.0495507,0.0674964,0.0872864,0.108138,0.129057,0.149933,0.168678,0.186878,0.200977,0.215578,0.224418,0.232727,0.227238,0.178982,0.0874534,-0.0874534
0.000294298,-0.000294298,0.00205117,0.00629231,0.0136288,0.0228968,0.0346944,0.0479434,0.0627318,0.0782066,0.0938017,0.109302,0.123368,0.137376,0.149061,0.162811,0.174709,0.191329,0.2028,0.185634,0.103682,-0.103682
0.000540356,-0.000540356,-1.15436e-05,0.00125392,0.00427145,0.00815451,0.0133405,0.0191987,0.0257655,0.0327261,0.0395311,0.0465969,0.0524525,0.0595029,0.0644565,0.0755887,0.0843813,0.118998,0.146337,0.257672,0.2012,-0.2012
-0.000540356,0.000540356,1.15436e-05,-0.00125392,-0.00427145,-0.00815451,-0.0133405,-0.0191987,-0.0257655,-0.0327261,-0.0395311,-0.0465969,-0.0524525,-0.0595029,-0.0644565,-0.0755887,-0.0843813,-0.118998,-0.146337,-0.257672,-0.2012,0.2012
