0.00237811
-0.00237811
-0.00699754
-0.0114934
-0.0158701
-0.0201393
-0.0243055
-0.0283786
-0.0323632
-0.0362679
-0.0400971
-0.0438582
-0.0475557
-0.0511958
-0.0547829
-0.0583222
-0.0618181
-0.0652747
-0.0686966
-0.0720868
-0.0754498
-0.0787877
-0.0821052
-0.0854032
-0.0886865
-0.0919552
-0.0952139
-0.0984617
-0.101703
-0.104937
-0.108168
-0.111392
-0.114615
-0.117833
-0.121049
-0.124261
-0.127471
-0.130675
-0.133876
-0.137068
-0.140254
-0.143428
-0.146593
-0.14974
-0.152873
-0.155982
-0.159071
-0.162128
-0.165158
-0.168148
-0.171102
-0.174006
-0.176863
-0.179661
-0.182401
-0.185069
-0.187667
-0.190181
-0.192612
-0.194944
-0.197181
-0.199305
-0.201318
-0.203204
-0.204965
-0.206583
-0.208062
-0.209384
-0.210551
-0.211546
-0.212372
-0.213012
-0.21347
-0.213728
-0.213792
-0.213643
-0.213288
-0.212709
-0.211915
-0.210887
-0.209635
-0.208142
-0.206418
-0.204447
-0.202241
-0.199784
-0.197089
-0.194142
-0.190956
-0.18752
-0.183846
-0.179923
-0.175767
-0.171367
-0.166739
-0.161873
-0.156787
-0.151471
-0.145942
-0.140193
-0.134241
-0.128078
-0.121722
-0.115166
-0.108425
-0.101495
-0.0943892
-0.0871025
-0.0796491
-0.0720217
-0.0642332
-0.0562759
-0.0481602
-0.0398771
-0.0314346
-0.022822
-0.0140435
-0.00508652
0.00404895
0.0133783
0.0229065
0.0326525
0.0426271
0.0528532
0.0633487
0.0741412
0.0852564
0.0967275
0.108589
0.12088
0.133643
0.146926
0.160781
0.17526
0.190426
0.206337
0.223064
0.240669
0.259229
0.27881
0.29949
0.321331
0.344412
0.368787
0.394524
0.421662
0.450254
0.480312
0.511864
0.544887
0.579371
0.615249
0.652465
0.690895
0.730429
0.770883
0.812088
0.8538
0.895792
0.937768
0.97946
1.02054
