0.0121189,0.0121189,0.0121305,0.0121075,0.0121421,0.012096,0.0121536,0.0120843,0.0121648,0.0120724,0.0121759,0.0120603,0.0121867,0.012048,0.0121974,0.0120355,0.0122079,0.0120229,0.0122182,0.0120102,0.0122284,0.0119972,0.0122384,0.0119842,0.0122483,0.011971,0.012258,0.0119576,0.0122676,0.0119441,0.012277,0.0119305,0.0122863,0.0119168,0.0122955,0.0119029,0.0123046,0.0118889,0.0123135,0.0118749,0.0123223,0.0118607,0.012331,0.0118465,0.0123397,0.0118322,0.0123483,0.011818,0.0123569,0.0118037,0.0123656,0.0117896,0.0123743,0.0117755,0.0123832,0.0117617,0.0123923,0.0117482,0.0124017,0.0117351,0.0124115,0.0117224,0.0124219,0.0117105,0.012433,0.0116994,0.012445,0.0116893,0.0124582,0.0116806,0.0124728,0.0116736,0.0124891,0.0116685,0.0125077,0.0116659,0.0125288,0.0116662,0.0125533,0.0116702,0.0125816,0.0116786,0.0126146,0.0116922,0.0126533,0.0117121,0.0126988,0.0117394,0.0127523,0.0117757,0.0128154,0.0118224,0.0128898,0.0118815,0.0129775,0.0119551,0.0130806,0.0120454,0.0132017,0.0121551,0.0133433,0.0122869,0.0135083,0.0124437,0.0136996,0.0126284,0.0139202,0.012844,0.0141728,0.013093,0.0144596,0.0133773,0.0147824,0.0136981,0.0151414,0.0140552,0.0155356,0.0144463,0.0159618,0.0148671,0.0164139,0.0153097,0.0168825,0.015763,0.017354,0.016211,0.0178103,0.0166331,0.0182282,0.0170038,0.0185795,0.0172921,0.018831,0.0174629,0.0189456,0.0174774,0.0188833,0.0172953,0.0186037,0.0168764,0.0180681,0.0161841,0.0172423,0.015188,0.0161004,0.013867,0.0146269,0.0122124,0.0128201,0.0102295,0.010693,0.00793935,0.00827421,0.00537823,0.00560726,0.00259646,0.00274843,-0.000344276,-0.000236382,-0.00337459,-0.00327572,-0.00642167,-0.00629708,-0.00941388,-0.00923149,-0.0122851,-0.0120177,-0.0149786,-0.0146054,-0.0174497,-0.0169583,-0.0196679,-0.0190548,-0.0216174,-0.0208893,-0.023297,-0.0224713,-0.0247189,-0.0238256,-0.0259075,-0.0249918,-0.0268981,-0.0260268,-0.0277376,-0.0270127,-0.0284914,-0.0280807,-0.0292664,-0.029476,-0.0302796,-0.0317389,-0.0320533,-0.0362383,-0.0360011,-0.0469788,-0.046523,-0.0780333,-0.080468,-0.189336,-0.214078,-0.628269,-0.628269
0.0121189,0.0121189,0.0121305,0.0121075,0.0121421,0.012096,0.0121536,0.0120843,0.0121648,0.0120724,0.0121759,0.0120603,0.0121867,0.012048,0.0121974,0.0120355,0.0122079,0.0120229,0.0122182,0.0120102,0.0122284,0.0119972,0.0122384,0.0119842,0.0122483,0.011971,0.012258,0.0119576,0.0122676,0.0119441,0.012277,0.0119305,0.0122863,0.0119168,0.0122955,0.0119029,0.0123046,0.0118889,0.0123135,0.0118749,0.0123223,0.0118607,0.012331,0.0118465,0.0123397,0.0118322,0.0123483,0.011818,0.0123569,0.0118037,0.0123656,0.0117896,0.0123743,0.0117755,0.0123832,0.0117617,0.0123923,0.0117482,0.0124017,0.0117351,0.0124115,0.0117224,0.0124219,0.0117105,0.012433,0.0116994,0.012445,0.0116893,0.0124582,0.0116806,0.0124728,0.0116736,0.0124891,0.0116685,0.0125077,0.0116659,0.0125288,0.0116662,0.0125533,0.0116702,0.0125816,0.0116786,0.0126146,0.0116922,0.0126533,0.0117121,0.0126988,0.0117394,0.0127523,0.0117757,0.0128154,0.0118224,0.0128898,0.0118815,0.0129775,0.0119551,0.0130806,0.0120454,0.0132017,0.0121551,0.0133433,0.0122869,0.0135083,0.0124437,0.0136996,0.0126284,0.0139202,0.012844,0.0141728,0.013093,0.0144596,0.0133773,0.0147824,0.0136981,0.0151414,0.0140552,0.0155356,0.0144463,0.0159618,0.0148671,0.0164139,0.0153097,0.0168825,0.015763,0.017354,0.016211,0.0178103,0.0166331,0.0182282,0.0170038,0.0185795,0.0172921,0.018831,0.0174629,0.0189456,0.0174774,0.0188833,0.0172953,0.0186037,0.0168764,0.0180681,0.0161841,0.0172423,0.015188,0.0161004,0.013867,0.0146269,0.0122124,0.0128201,0.0102295,0.010693,0.00793935,0.00827421,0.00537823,0.00560726,0.00259646,0.00274843,-0.000344276,-0.000236382,-0.00337459,-0.00327572,-0.00642167,-0.00629708,-0.00941388,-0.00923149,-0.0122851,-0.0120177,-0.0149786,-0.0146054,-0.0174497,-0.0169583,-0.0196679,-0.0190548,-0.0216174,-0.0208893,-0.023297,-0.0224713,-0.0247189,-0.0238256,-0.0259075,-0.0249918,-0.0268981,-0.0260268,-0.0277376,-0.0270127,-0.0284914,-0.0280807,-0.0292664,-0.029476,-0.0302796,-0.0317389,-0.0320533,-0.0362383,-0.0360011,-0.0469788,-0.046523,-0.0780333,-0.080468,-0.189336,-0.214078,-0.628269,-0.628269
0.0121194,0.0121194,0.0121311,0.012108,0.0121426,0.0120964,0.012154,0.0120847,0.0121653,0.0120729,0.0121764,0.0120608,0.0121873,0.0120487,0.0121981,0.0120363,0.0122087,0.0120238,0.0122192,0.0120112,0.0122296,0.0119985,0.0122398,0.0119856,0.0122499,0.0119727,0.0122599,0.0119596,0.0122697,0.0119464,0.0122795,0.0119331,0.0122892,0.0119198,0.0122988,0.0119063,0.0123083,0.0118929,0.0123177,0.0118793,0.0123271,0.0118658,0.0123365,0.0118522,0.0123458,0.0118387,0.0123553,0.0118253,0.0123648,0.0118119,0.0123744,0.0117988,0.0123842,0.0117859,0.0123943,0.0117734,0.0124047,0.0117612,0.0124156,0.0117496,0.012427,0.0117387,0.0124392,0.0117286,0.0124523,0.0117196,0.0124665,0.0117118,0.012482,0.0117056,0.0124992,0.0117012,0.0125184,0.0116991,0.01254,0.0116996,0.0125645,0.0117034,0.0125925,0.0117111,0.0126246,0.0117233,0.0126616,0.011741,0.0127045,0.0117651,0.0127544,0.0117969,0.0128123,0.0118375,0.0128799,0.0118886,0.0129586,0.0119518,0.0130502,0.0120291,0.0131568,0.0121225,0.0132805,0.0122343,0.0134237,0.0123669,0.0135888,0.0125228,0.0137782,0.0127044,0.0139944,0.0129141,0.0142395,0.0131537,0.0145151,0.0134245,0.014822,0.013727,0.0151601,0.01406,0.0155274,0.0144209,0.01592,0.0148046,0.0163315,0.0152028,0.0167521,0.0156042,0.0171683,0.0159931,0.0175622,0.0163496,0.0179118,0.0166492,0.0181901,0.0168627,0.0183659,0.0169573,0.0184049,0.0168971,0.0182702,0.0166451,0.017925,0.0161651,0.0173342,0.0154241,0.0164678,0.0143955,0.0153032,0.0130616,0.0138281,0.0114161,0.0120428,0.00946624,0.00996155,0.00723345,0.00761288,0.00475333,0.00503897,0.00207418,0.00229351,-0.000745493,-0.000561244,-0.00364046,-0.00345837,-0.00654284,-0.00633048,-0.00938636,-0.00911395,-0.0121104,-0.0117528,-0.0146634,-0.0142018,-0.0170058,-0.0164289,-0.0191114,-0.0184163,-0.0209684,-0.0201616,-0.0225792,-0.0216771,-0.02396,-0.0229907,-0.025141,-0.0241471,-0.0261672,-0.0252119,-0.0271039,-0.0262846,-0.0280511,-0.0275272,-0.0291802,-0.029233,-0.030821,-0.0319837,-0.0336676,-0.0369994,-0.0392451,-0.0468305,-0.0508152,-0.0659948,-0.0738525,-0.0959937,-0.11023,-0.088229,-0.088229
0.0121182,0.0121182,0.0121298,0.0121068,0.0121414,0.0120952,0.0121528,0.0120835,0.012164,0.0120716,0.0121751,0.0120595,0.012186,0.0120473,0.0121967,0.0120349,0.0122073,0.0120224,0.0122177,0.0120097,0.012228,0.0119969,0.0122381,0.011984,0.0122481,0.0119709,0.012258,0.0119577,0.0122677,0.0119444,0.0122774,0.011931,0.0122869,0.0119175,0.0122963,0.0119039,0.0123057,0.0118902,0.0123149,0.0118765,0.0123241,0.0118627,0.0123332,0.011849,0.0123424,0.0118352,0.0123515,0.0118215,0.0123607,0.0118079,0.01237,0.0117945,0.0123795,0.0117812,0.0123892,0.0117683,0.0123993,0.0117558,0.0124097,0.0117438,0.0124207,0.0117324,0.0124324,0.0117218,0.0124449,0.0117122,0.0124585,0.0117038,0.0124734,0.0116969,0.0124899,0.0116918,0.0125083,0.0116889,0.012529,0.0116886,0.0125526,0.0116915,0.0125796,0.0116981,0.0126106,0.0117093,0.0126465,0.0117258,0.0126881,0.0117486,0.0127365,0.0117789,0.0127929,0.011818,0.0128588,0.0118674,0.0129356,0.0119288,0.0130253,0.012004,0.0131297,0.0120953,0.0132511,0.0122047,0.0133918,0.0123348,0.0135542,0.0124881,0.0137408,0.012667,0.0139541,0.0128738,0.0141962,0.0131105,0.0144687,0.0133784,0.0147726,0.0136781,0.0151078,0.0140086,0.0154725,0.0143672,0.0158629,0.014749,0.0162726,0.015146,0.016692,0.0155468,0.0171076,0.0159358,0.0175017,0.0162931,0.0178521,0.016594,0.0181315,0.0168092,0.0183086,0.0169054,0.0183484,0.0168461,0.0182135,0.0165935,0.0178661,0.0161106,0.0172703,0.0153636,0.0163951,0.0143248,0.015217,0.0129757,0.0137232,0.0113096,0.0119133,0.00933346,0.00980162,0.00706875,0.00741688,0.00455155,0.00480187,0.00183099,0.00201117,-0.00103341,-0.000891963,-0.0039753,-0.00383957,-0.00692572,-0.00676341,-0.00981757,-0.00959937,-0.0125898,-0.0122915,-0.0151909,-0.0147952,-0.017582,-0.0170798,-0.0197384,-0.0191302,-0.0216504,-0.0209473,-0.0233238,-0.0225486,-0.0247791,-0.0239691,-0.0260523,-0.0252632,-0.0271963,-0.0265112,-0.0282875,-0.0278347,-0.0294419,-0.0294316,-0.0308553,-0.0316594,-0.0329015,-0.03523,-0.0363712,-0.0416742,-0.0430613,-0.0543976,-0.0571181,-0.0804341,-0.0868882,-0.127458,-0.138721,-0.150447,-0.150447
0.01212,0.01212,0.0121317,0.0121086,0.0121432,0.012097,0.0121546,0.0120854,0.0121659,0.0120735,0.0121771,0.0120616,0.0121881,0.0120495,0.012199,0.0120372,0.0122097,0.0120249,0.0122203,0.0120124,0.0122309,0.0119999,0.0122413,0.0119872,0.0122516,0.0119745,0.0122619,0.0119617,0.012272,0.0119488,0.0122821,0.0119358,0.0122921,0.0119229,0.0123021,0.0119098,0.012312,0.0118968,0.012322,0.0118838,0.0123319,0.0118708,0.0123419,0.0118579,0.0123519,0.0118451,0.0123621,0.0118324,0.0123724,0.01182,0.012383,0.0118078,0.0123938,0.011796,0.012405,0.0117846,0.0124167,0.0117737,0.0124289,0.0117635,0.0124418,0.0117541,0.0124556,0.0117457,0.0124705,0.0117385,0.0124866,0.0117327,0.0125042,0.0117286,0.0125236,0.0117266,0.0125452,0.0117269,0.0125694,0.0117301,0.0125967,0.0117367,0.0126275,0.0117472,0.0126626,0.0117625,0.0127028,0.0117833,0.0127488,0.0118105,0.0128017,0.0118453,0.0128627,0.0118888,0.012933,0.0119425,0.0130142,0.0120079,0.0131078,0.0120867,0.0132156,0.0121809,0.0133396,0.0122923,0.0134818,0.0124232,0.0136445,0.0125757,0.0138296,0.0127519,0.0140393,0.0129536,0.0142751,0.0131825,0.0145385,0.0134394,0.0148298,0.0137243,0.0151485,0.0140359,0.0154925,0.0143714,0.0158577,0.0147254,0.0162377,0.01509,0.0166228,0.0154539,0.017,0.0158022,0.0173522,0.0161155,0.0176578,0.0163702,0.017891,0.0165383,0.0180219,0.0165882,0.0180173,0.0164854,0.0178418,0.0161942,0.0174598,0.0156798,0.0168379,0.0149105,0.0159471,0.0138609,0.0147662,0.0125146,0.0132839,0.0108665,0.0115018,0.00892461,0.00943491,0.00671138,0.00711267,0.00426306,0.00457785,0.00162841,0.00188446,-0.00113399,-0.000905314,-0.00395926,-0.00372507,-0.00678038,-0.00650847,-0.00953249,-0.00919345,-0.012157,-0.0117261,-0.0146049,-0.0140637,-0.0168394,-0.0161768,-0.0188377,-0.0180504,-0.0205912,-0.0196843,-0.0221058,-0.0210929,-0.0234009,-0.0223046,-0.0245095,-0.0233626,-0.0254791,-0.0243267,-0.0263748,-0.02528,-0.0272904,-0.0263429,-0.0283698,-0.0277009,-0.0298567,-0.0296575,-0.0321943,-0.0327079,-0.0362023,-0.0375241,-0.0432103,-0.0440885,-0.0541082,-0.0462051,-0.0616831,-0.0051854,-0.0051854
0.0121175,0.0121175,0.0121292,0.0121061,0.0121408,0.0120946,0.0121522,0.0120829,0.0121634,0.012071,0.0121745,0.012059,0.0121854,0.0120468,0.0121962,0.0120345,0.0122068,0.012022,0.0122173,0.0120094,0.0122277,0.0119967,0.0122379,0.0119839,0.0122481,0.0119709,0.0122581,0.0119579,0.012268,0.0119448,0.0122778,0.0119316,0.0122876,0.0119183,0.0122972,0.011905,0.0123068,0.0118916,0.0123164,0.0118782,0.0123259,0.0118648,0.0123355,0.0118514,0.012345,0.0118381,0.0123547,0.011825,0.0123644,0.0118119,0.0123743,0.0117991,0.0123845,0.0117866,0.012395,0.0117745,0.0124058,0.0117628,0.0124172,0.0117518,0.0124292,0.0117415,0.012442,0.011732,0.0124557,0.0117237,0.0124706,0.0117167,0.0124869,0.0117113,0.012505,0.0117078,0.012525,0.0117066,0.0125475,0.0117081,0.0125729,0.0117129,0.0126018,0.0117214,0.0126347,0.0117345,0.0126724,0.0117529,0.0127159,0.0117775,0.012766,0.0118094,0.0128239,0.0118498,0.0128908,0.0119001,0.0129683,0.0119617,0.0130578,0.0120365,0.0131613,0.0121263,0.0132806,0.0122331,0.0134178,0.0123589,0.0135751,0.0125061,0.0137545,0.0126766,0.0139582,0.0128725,0.0141879,0.0130954,0.014445,0.0133463,0.01473,0.0136254,0.0150427,0.0139315,0.0153809,0.0142618,0.015741,0.0146114,0.0161164,0.0149724,0.0164979,0.0153337,0.0168724,0.0156802,0.0172226,0.0159926,0.0175269,0.0162468,0.0177589,0.0164143,0.017888,0.0164626,0.01788,0.0163562,0.0176983,0.0160579,0.0173058,0.0155314,0.0166674,0.0147435,0.0157528,0.0136674,0.014539,0.0122853,0.0130141,0.0105912,0.0111788,0.0085932,0.0090481,0.00631382,0.00665212,0.00379033,0.00403474,0.001073,0.00125162,-0.00177769,-0.00163321,-0.00469481,-0.00455148,-0.00760938,-0.00743524,-0.0104549,-0.0102214,-0.0131719,-0.0128559,-0.0157111,-0.015297,-0.0180368,-0.0175175,-0.0201284,-0.0195066,-0.021981,-0.02127,-0.0236057,-0.0228307,-0.0250293,-0.024229,-0.0262946,-0.0255248,-0.0274621,-0.0268022,-0.0286157,-0.028181,-0.0298766,-0.0298411,-0.0314347,-0.0320738,-0.0336199,-0.0353856,-0.0370572,-0.0406869,-0.0429657,-0.0494788,-0.0534504,-0.0630389,-0.0701068,-0.0757064,-0.0838826,-0.0535081,-0.0535081
0.0121207,0.0121207,0.0121324,0.0121093,0.012144,0.0120978,0.0121554,0.0120861,0.0121667,0.0120743,0.0121779,0.0120624,0.012189,0.0120504,0.0122,0.0120383,0.0122108,0.0120261,0.0122216,0.0120138,0.0122323,0.0120014,0.0122429,0.0119889,0.0122534,0.0119764,0.0122639,0.0119638,0.0122743,0.0119512,0.0122847,0.0119386,0.0122951,0.011926,0.0123054,0.0119133,0.0123158,0.0119007,0.0123262,0.0118882,0.0123367,0.0118758,0.0123472,0.0118634,0.0123579,0.0118513,0.0123688,0.0118394,0.0123799,0.0118277,0.0123913,0.0118164,0.012403,0.0118056,0.0124153,0.0117952,0.012428,0.0117855,0.0124415,0.0117766,0.0124557,0.0117685,0.012471,0.0117616,0.0124874,0.011756,0.0125051,0.0117519,0.0125245,0.0117496,0.0125458,0.0117494,0.0125694,0.0117518,0.0125957,0.011757,0.012625,0.0117658,0.0126581,0.0117785,0.0126954,0.0117959,0.0127377,0.0118188,0.0127858,0.011848,0.0128406,0.0118845,0.0129032,0.0119294,0.0129748,0.0119841,0.0130566,0.0120498,0.0131503,0.0121282,0.0132573,0.0122209,0.0133794,0.0123298,0.0135184,0.0124567,0.0136764,0.0126036,0.013855,0.0127722,0.0140562,0.0129643,0.0142814,0.0131813,0.0145317,0.0134238,0.0148076,0.0136919,0.0151083,0.0139842,0.015432,0.0142981,0.0157747,0.0146284,0.0161302,0.0149677,0.0164895,0.0153051,0.0168399,0.015626,0.0171647,0.0159118,0.0174431,0.0161393,0.0176496,0.0162808,0.0177545,0.0163049,0.0177248,0.0161771,0.0175249,0.0158615,0.017119,0.0153228,0.0164731,0.014529,0.015558,0.0134545,0.0143523,0.0120826,0.0128449,0.0104088,0.0110379,0.00844203,0.00894776,0.00620625,0.00660576,0.00373987,0.00405707,0.00109421,0.00135849,-0.00166929,-0.00142489,-0.00448296,-0.00422387,-0.00727724,-0.00696969,-0.00998528,-0.00959849,-0.0125472,-0.0120552,-0.0149134,-0.0142968,-0.0170477,-0.0162939,-0.0189281,-0.0180322,-0.0205474,-0.0195117,-0.0219125,-0.0207457,-0.0230431,-0.0217592,-0.0239696,-0.0225863,-0.0247318,-0.023268,-0.0253778,-0.0238502,-0.0259657,-0.0243808,-0.0265688,-0.0249097,-0.0272955,-0.0254911,-0.0283374,-0.0261923,-0.0300642,-0.0270402,-0.0330108,-0.0273557,-0.0365279,-0.0220289,-0.0313719,0.00613923,0.00613923
0.0121171,0.0121171,0.0121288,0.0121057,0.0121403,0.0120941,0.0121517,0.0120824,0.0121629,0.0120705,0.012174,0.0120585,0.012185,0.0120464,0.0121958,0.0120341,0.0122065,0.0120217,0.0122171,0.0120092,0.0122275,0.0119966,0.0122379,0.0119839,0.0122481,0.0119711,0.0122583,0.0119582,0.0122684,0.0119452,0.0122784,0.0119322,0.0122883,0.0119192,0.0122982,0.0119061,0.012308,0.0118929,0.0123179,0.0118799,0.0123277,0.0118668,0.0123376,0.0118538,0.0123476,0.0118409,0.0123577,0.0118282,0.0123679,0.0118157,0.0123784,0.0118035,0.0123891,0.0117916,0.0124003,0.0117802,0.0124118,0.0117693,0.012424,0.011759,0.0124369,0.0117496,0.0124506,0.0117412,0.0124653,0.0117339,0.0124813,0.011728,0.0124987,0.0117237,0.0125179,0.0117214,0.0125391,0.0117214,0.0125629,0.0117242,0.0125895,0.0117301,0.0126195,0.0117398,0.0126536,0.0117539,0.0126923,0.0117732,0.0127365,0.0117984,0.012787,0.0118306,0.012845,0.0118708,0.0129114,0.0119203,0.0129877,0.0119805,0.0130753,0.0120528,0.0131757,0.0121389,0.0132907,0.0122407,0.0134221,0.01236,0.0135719,0.0124987,0.0137419,0.0126588,0.013934,0.012842,0.0141497,0.0130497,0.0143903,0.0132829,0.0146564,0.0135417,0.0149474,0.013825,0.0152616,0.0141301,0.0155953,0.0144524,0.0159425,0.0147843,0.016294,0.0151151,0.0166373,0.01543,0.0169554,0.0157101,0.0172269,0.0159314,0.0174257,0.0160656,0.017521,0.0160798,0.0174781,0.015938,0.01726,0.0156025,0.0168289,0.0150361,0.0161487,0.0142048,0.0151883,0.0130812,0.0139246,0.0116473,0.0123455,0.00989764,0.0104526,0.00784125,0.00826241,0.00550275,0.00580736,0.00292201,0.00313431,0.000152539,0.000302311,-0.00274165,-0.00262098,-0.00569005,-0.00556383,-0.00862042,-0.00845526,-0.0114636,-0.0112298,-0.0141582,-0.013832,-0.0166541,-0.0162195,-0.0189157,-0.0183655,-0.0209234,-0.0202602,-0.022674,-0.0219107,-0.0241805,-0.0233404,-0.0254712,-0.0245885,-0.026588,-0.025709,-0.0275866,-0.0267713,-0.0285378,-0.0278638,-0.0295338,-0.0291017,-0.0307046,-0.0306454,-0.0322565,-0.0327363,-0.034552,-0.035742,-0.0382239,-0.0400735,-0.0440362,-0.0451971,-0.0510403,-0.0455139,-0.0502064,-0.0259396,-0.0259396
0.0121216,0.0121216,0.0121333,0.0121102,0.0121448,0.0120986,0.0121563,0.012087,0.0121676,0.0120752,0.0121789,0.0120634,0.01219,0.0120514,0.0122011,0.0120394,0.012212,0.0120273,0.012223,0.0120151,0.0122338,0.0120029,0.0122446,0.0119907,0.0122553,0.0119783,0.012266,0.011966,0.0122767,0.0119537,0.0122874,0.0119414,0.0122981,0.0119291,0.0123088,0.0119168,0.0123196,0.0119046,0.0123304,0.0118925,0.0123413,0.0118806,0.0123524,0.0118688,0.0123637,0.0118573,0.0123752,0.011846,0.012387,0.0118351,0.0123992,0.0118246,0.0124118,0.0118146,0.0124249,0.0118052,0.0124387,0.0117965,0.0124532,0.0117886,0.0124686,0.0117818,0.0124851,0.0117761,0.0125027,0.0117718,0.0125219,0.0117691,0.0125427,0.0117682,0.0125655,0.0117695,0.0125906,0.0117734,0.0126184,0.0117802,0.0126494,0.0117904,0.0126839,0.0118046,0.0127226,0.0118233,0.0127662,0.0118473,0.0128153,0.0118773,0.0128708,0.0119143,0.0129337,0.0119592,0.013005,0.0120132,0.013086,0.0120775,0.0131778,0.0121536,0.0132821,0.012243,0.0134002,0.0123472,0.013534,0.012468,0.0136852,0.0126072,0.0138554,0.0127665,0.0140464,0.0129473,0.0142595,0.0131512,0.014496,0.0133789,0.0147562,0.0136304,0.0150398,0.0139049,0.015345,0.0141996,0.0156684,0.0145102,0.0160041,0.0148293,0.0163435,0.0151467,0.0166742,0.0154481,0.01698,0.015715,0.0172399,0.0159239,0.0174282,0.0160471,0.0175148,0.0160521,0.0174654,0.0159033,0.0172435,0.0155635,0.0168115,0.0149957,0.016134,0.0141666,0.0151803,0.0130492,0.0139281,0.0116264,0.0123663,0.00989387,0.0104978,0.00786199,0.00834092,0.00555724,0.00593015,0.00302164,0.00331477,0.000311053,0.000556505,-0.00250797,-0.00227418,-0.00536234,-0.00510262,-0.00817722,-0.00785481,-0.0108809,-0.0104622,-0.0134092,-0.0128656,-0.0157094,-0.0150188,-0.0177425,-0.0168898,-0.0194847,-0.0184617,-0.0209271,-0.0197319,-0.0220745,-0.0207094,-0.0229427,-0.0214118,-0.0235549,-0.0218598,-0.0239371,-0.0220714,-0.0241135,-0.0220538,-0.0241018,-0.0217947,-0.023912,-0.0212551,-0.0235577,-0.020374,-0.0230964,-0.0191009,-0.0227074,-0.0174105,-0.0225997,-0.0148274,-0.0216373,-0.00802951,-0.0130962,0.0101926,0.0101926
0.0121169,0.0121169,0.0121285,0.0121054,0.01214,0.0120938,0.0121514,0.0120821,0.0121626,0.0120702,0.0121737,0.0120582,0.0121847,0.0120461,0.0121956,0.0120339,0.0122063,0.0120216,0.012217,0.0120091,0.0122275,0.0119966,0.0122379,0.011984,0.0122483,0.0119713,0.0122586,0.0119586,0.0122688,0.0119458,0.012279,0.0119329,0.0122891,0.01192,0.0122992,0.0119072,0.0123093,0.0118943,0.0123194,0.0118815,0.0123295,0.0118687,0.0123397,0.0118561,0.01235,0.0118436,0.0123605,0.0118313,0.0123712,0.0118192,0.0123821,0.0118075,0.0123934,0.0117961,0.0124051,0.0117853,0.0124172,0.011775,0.01243,0.0117654,0.0124436,0.0117567,0.012458,0.011749,0.0124735,0.0117425,0.0124902,0.0117373,0.0125085,0.0117339,0.0125285,0.0117324,0.0125505,0.0117331,0.0125749,0.0117366,0.0126022,0.0117431,0.0126327,0.0117532,0.0126671,0.0117675,0.0127058,0.0117867,0.0127497,0.0118114,0.0127995,0.0118426,0.0128562,0.0118812,0.0129207,0.0119283,0.0129942,0.0119852,0.0130779,0.0120531,0.0131734,0.0121336,0.013282,0.0122283,0.0134056,0.0123389,0.0135457,0.0124671,0.0137043,0.0126148,0.0138829,0.0127836,0.0140832,0.0129749,0.0143064,0.0131897,0.014553,0.0134282,0.0148229,0.0136895,0.0151144,0.0139714,0.0154242,0.0142693,0.0157465,0.0145761,0.0160727,0.0148813,0.0163901,0.0151703,0.016682,0.015424,0.0169268,0.0156182,0.0170976,0.0157237,0.0171629,0.0157065,0.0170866,0.0155292,0.0168301,0.0151522,0.0163536,0.0145365,0.0156192,0.0136463,0.0145945,0.012453,0.0132551,0.010938,0.0115891,0.00909646,0.00959896,0.00693899,0.00730383,0.00449328,0.00473963,0.00180344,0.00195799,-0.00107188,-0.000976484,-0.00406283,-0.00399015,-0.00709289,-0.00700521,-0.0100839,-0.00994496,-0.0129614,-0.0127388,-0.0156591,-0.0153268,-0.0181232,-0.0176631,-0.0203152,-0.0197179,-0.022213,-0.0214788,-0.0238116,-0.0229499,-0.0251218,-0.0241508,-0.0261678,-0.0251132,-0.026985,-0.0258784,-0.0276165,-0.0264932,-0.028111,-0.0270069,-0.0285227,-0.0274695,-0.0289177,-0.0279349,-0.0293948,-0.0284722,-0.0301279,-0.0291806,-0.0314059,-0.0301051,-0.0334063,-0.0305495,-0.0347521,-0.0268844,-0.0295544,-0.0127536,-0.0127536
