0.00932124,0.00932124,0.00946377,0.00917722,0.00960379,0.00903083,0.00974184,0.0088828,0.0098783,0.00873362,0.0100136,0.00858403,0.0101486,0.00843565,0.0102857,0.00829188,0.0104292,0.0081594,0.0105882,0.00805096,0.0107795,0.00798998,0.0110337,0.0080173,0.011402,0.00819768,0.0119593,0.00861524,0.0127846,0.00932958,0.0138799,0.010245,0.014981,0.0108698,0.0152959,0.0101057,0.0134641,0.00653042,0.00828439,-0.000413909,0.000121205,-0.00923729,-0.00876817,-0.0171387,-0.0161718,-0.0220663,-0.0226826,-0.0238142,-0.0375979,-0.0319727,-0.125064,-0.125064
0.00932124,0.00932124,0.00946377,0.00917722,0.00960379,0.00903083,0.00974184,0.0088828,0.0098783,0.00873362,0.0100136,0.00858403,0.0101486,0.00843565,0.0102857,0.00829188,0.0104292,0.0081594,0.0105882,0.00805096,0.0107795,0.00798998,0.0110337,0.0080173,0.011402,0.00819768,0.0119593,0.00861524,0.0127846,0.00932958,0.0138799,0.010245,0.014981,0.0108698,0.0152959,0.0101057,0.0134641,0.00653042,0.00828439,-0.000413909,0.000121205,-0.00923729,-0.00876817,-0.0171387,-0.0161718,-0.0220663,-0.0226826,-0.0238142,-0.0375979,-0.0319727,-0.125064,-0.125064
0.00932497,0.00932497,0.00946761,0.00918146,0.00960909,0.00903696,0.00974991,0.00889219,0.00989073,0.00874807,0.0100326,0.00860604,0.0101772,0.00846859,0.0103278,0.00834007,0.0104899,0.0082278,0.0106726,0.00814394,0.0108912,0.00810809,0.0111697,0.00815043,0.0115437,0.00831317,0.0120585,0.0086431,0.0127509,0.00915568,0.0135859,0.00973337,0.0143071,0.0099292,0.0142164,0.00878287,0.0121376,0.00507637,0.00709425,-0.00155544,-0.000371412,-0.00956985,-0.00797123,-0.0164057,-0.0134768,-0.0205322,-0.0161122,-0.0217761,-0.0146892,-0.0195968,-0.00424285,-0.00424285
0.00931903,0.00931903,0.00946115,0.009175,0.00960168,0.00902954,0.00974093,0.0088832,0.00987935,0.00873668,0.0100177,0.0085912,0.0101575,0.00844892,0.0103013,0.00831364,0.0104539,0.00819189,0.0106234,0.00809457,0.0108232,0.00803947,0.0110748,0.00805465,0.0114118,0.00818171,0.0118802,0.00847273,0.0125262,0.0089595,0.0133332,0.00954343,0.0140468,0.00974961,0.0138785,0.00845537,0.0114004,0.00415571,0.00536991,-0.00360405,-0.00353041,-0.0128087,-0.012398,-0.0201312,-0.0185052,-0.0235442,-0.0213328,-0.0231149,-0.0217062,-0.0212725,-0.0173597,-0.0173597
0.00933047,0.00933047,0.00947263,0.00918668,0.00961504,0.00904334,0.00975799,0.00890091,0.00990214,0.00876036,0.0100487,0.00862326,0.0101996,0.00849216,0.010358,0.00837101,0.0105286,0.00826568,0.0107185,0.00818476,0.0109378,0.0081407,0.0112013,0.00815204,0.0115317,0.00824714,0.0119627,0.00846645,0.0125353,0.00884194,0.0132451,0.00929186,0.0138611,0.0093499,0.0135849,0.00783305,0.0108998,0.00312395,0.00454634,-0.00510411,-0.00435857,-0.0142321,-0.0120596,-0.0202583,-0.0149266,-0.0207405,-0.0112872,-0.0155692,-0.000679217,-0.00792259,0.0139402,0.0139402
0.0093187,0.0093187,0.00946015,0.00917418,0.00960088,0.00902912,0.00974086,0.00888371,0.00988043,0.00873857,0.0100203,0.00859481,0.0101618,0.00845428,0.010307,0.00831986,0.0104592,0.00819576,0.0106229,0.00808804,0.0108048,0.00800558,0.0110153,0.00796277,0.011272,0.0079853,0.0116069,0.00811548,0.012063,0.00838965,0.0126311,0.00870693,0.0130193,0.00848079,0.0122052,0.00619606,0.00822473,-0.00021591,-0.000497173,-0.0110012,-0.012287,-0.0224985,-0.0222405,-0.0296172,-0.0261206,-0.0295694,-0.0226044,-0.0228201,-0.0127455,-0.0137263,-3.03071e-05,-3.03071e-05
0.00933557,0.00933557,0.00947739,0.00919145,0.00962048,0.00904875,0.00976487,0.00890766,0.00991109,0.00876893,0.0100602,0.00863384,0.0102137,0.00850431,0.010374,0.00838289,0.0105438,0.00827267,0.0107265,0.00817716,0.0109258,0.00810078,0.0111475,0.00805184,0.0114043,0.00805074,0.0117268,0.00814039,0.0121661,0.00836731,0.0127294,0.00863732,0.0131166,0.00830346,0.0121744,0.00560243,0.00760845,-0.00187883,-0.00227081,-0.0140759,-0.0148725,-0.0260617,-0.0239607,-0.031884,-0.0248726,-0.028944,-0.0168271,-0.0186355,-0.00287648,-0.00662218,0.00930106,0.00930106
0.00931857,0.00931857,0.00945988,0.0091739,0.00960082,0.009029,0.00974117,0.00888384,0.00988107,0.00873874,0.0100209,0.00859435,0.0101613,0.00845161,0.0103032,0.00831158,0.0104472,0.00817514,0.0105936,0.00804257,0.0107418,0.00791398,0.0108919,0.0077927,0.0110506,0.00769457,0.0112427,0.00765865,0.011512,0.00772145,0.0118396,0.00773972,0.0118188,0.0068729,0.00994964,0.00283153,0.00323579,-0.00748839,-0.0103817,-0.0236601,-0.0271127,-0.0389921,-0.0391047,-0.0465064,-0.0415205,-0.043948,-0.0343787,-0.0336374,-0.0217402,-0.0221211,-0.0102869,-0.0102869
0.0093387,0.0093387,0.00948088,0.00919478,0.00962462,0.0090525,0.00976988,0.0089119,0.00991699,0.00877342,0.0100666,0.00863781,0.0102197,0.00850594,0.0103771,0.00837854,0.0105394,0.00825557,0.010706,0.00813573,0.0108751,0.0080169,0.0110456,0.00790052,0.0112245,0.00780303,0.0114417,0.00776958,0.0117534,0.00784911,0.0121569,0.0079004,0.0122224,0.00698314,0.0102287,0.00239514,0.00260927,-0.0095364,-0.0128598,-0.0277686,-0.0308756,-0.0437145,-0.0420666,-0.0498238,-0.041984,-0.0447936,-0.0320354,-0.0322261,-0.0180754,-0.0194948,-0.0076864,-0.0076864
0.00931803,0.00931803,0.00945999,0.00917382,0.00960134,0.00902909,0.00974189,0.00888372,0.00988155,0.00873771,0.0100203,0.00859106,0.0101578,0.00844354,0.0102935,0.0082942,0.0104256,0.00814072,0.0105503,0.00797855,0.0106614,0.00780146,0.0107525,0.00760591,0.0108239,0.00740246,0.0108973,0.0072284,0.0110165,0.00711842,0.0111524,0.00688756,0.0107804,0.00540819,0.00781043,-0.000638988,-0.00219513,-0.0158166,-0.0218957,-0.0385187,-0.0443404,-0.0580207,-0.0585452,-0.0662416,-0.0605121,-0.0627319,-0.0524702,-0.0517587,-0.0405392,-0.0405978,-0.0307407,-0.0307407
