0.0129883,0.0129883,0.0141628,0.0141184,0.0158774,0.0147899,0.0157585,0.0128945,0.0121159,0.00712431,0.00392806,-0.00286255,-0.00894122,-0.0162081,-0.026468,-0.0318666,-0.0536004,-0.0551741,-0.127684,-0.138263,-0.44127,-0.44127
0.0129883,0.0129883,0.0141628,0.0141184,0.0158774,0.0147899,0.0157585,0.0128945,0.0121159,0.00712431,0.00392806,-0.00286255,-0.00894122,-0.0162081,-0.026468,-0.0318666,-0.0536004,-0.0551741,-0.127684,-0.138263,-0.44127,-0.44127
0.01265,0.01265,0.0138219,0.0132322,0.0146278,0.0129547,0.0137485,0.0104342,0.00989491,0.00462163,0.00227409,-0.00477013,-0.00907368,-0.0171141,-0.0234522,-0.0314245,-0.0400564,-0.0470861,-0.0556871,-0.0647374,-0.0420867,-0.0420867
0.0110232,0.0110232,0.012516,0.0119872,0.013314,0.0117141,0.0121135,0.00882865,0.00747163,0.00215272,-0.00160614,-0.00868535,-0.0152119,-0.0229527,-0.0327787,-0.0395323,-0.054488,-0.0590752,-0.08191,-0.0872804,-0.0911136,-0.0911136
0.0119547,0.0119547,0.0137785,0.0130087,0.0146479,0.0126757,0.0137056,0.00995519,0.00982499,0.00389018,0.00237154,-0.0055907,-0.00791782,-0.0169521,-0.0183352,-0.0270233,-0.024052,-0.0319288,-0.018069,-0.0301417,0.0177117,0.0177117
0.00948373,0.00948373,0.0113806,0.0106382,0.0118881,0.00989395,0.0099919,0.00609256,0.00430195,-0.00195513,-0.00610224,-0.0144333,-0.0205431,-0.0295238,-0.0360528,-0.0435579,-0.0478631,-0.0528369,-0.0499448,-0.055146,-0.0272486,-0.0272486
0.0123314,0.0123314,0.014393,0.0134853,0.0152559,0.0129285,0.0140472,0.00960804,0.00953334,0.00243655,0.0010565,-0.00846467,-0.00997577,-0.0203937,-0.0191521,-0.0282755,-0.0203719,-0.0275439,-0.00941269,-0.0167962,0.0168968,0.0168968
0.00942152,0.00942152,0.0112205,0.0102808,0.0113239,0.00886381,0.00862563,0.00384345,0.00151364,-0.00625066,-0.0110697,-0.0214987,-0.0277015,-0.0387481,-0.0432652,-0.0519648,-0.0508903,-0.0559863,-0.045972,-0.0492292,-0.0257129,-0.0257129
0.014018,0.014018,0.0157379,0.0146679,0.016259,0.0135178,0.0144814,0.00918476,0.00875566,0.000100598,-0.00198095,-0.0137114,-0.0159122,-0.0284006,-0.0270816,-0.0370388,-0.0286095,-0.0347642,-0.0183969,-0.0219768,0.000916099,0.000916099
0.0110755,0.0110755,0.0122443,0.01113,0.0118001,0.00890965,0.00835806,0.00265161,-0.000246888,-0.00981419,-0.0157111,-0.0289243,-0.0363254,-0.0503658,-0.0551068,-0.0657891,-0.0636696,-0.0690818,-0.0587266,-0.0601623,-0.0426257,-0.0426257
