0.011396,0.011396,0.0114369,0.0113554,0.0114772,0.011314,0.0115167,0.0112719,0.0115556,0.0112292,0.0115938,0.0111859,0.0116315,0.011142,0.0116686,0.0110977,0.0117052,0.0110529,0.0117414,0.0110077,0.0117771,0.0109622,0.0118126,0.0109166,0.0118479,0.0108711,0.0118835,0.0108262,0.0119197,0.0107823,0.0119573,0.0107404,0.0119972,0.0107015,0.0120407,0.0106674,0.01209,0.0106406,0.0121477,0.0106243,0.012218,0.0106234,0.0123062,0.0106443,0.01242,0.0106958,0.0125695,0.0107897,0.0127676,0.0109405,0.0130307,0.0111661,0.0133776,0.011486,0.0138275,0.0119187,0.0143964,0.0124757,0.0150889,0.0131522,0.0158867,0.0139131,0.0167332,0.0146759,0.0175162,0.015296,0.0180559,0.0155599,0.018108,0.0151994,0.0173909,0.013935,0.0156444,0.0115466,0.0127093,0.00795653,0.00860335,0.00328889,0.00355704,-0.00212386,-0.00201476,-0.00780275,-0.00760432,-0.0132329,-0.0127338,-0.0179824,-0.0170667,-0.021788,-0.0204786,-0.0245834,-0.0230885,-0.026476,-0.0253288,-0.0277398,-0.0284315,-0.0292537,-0.0374118,-0.0362205,-0.0786364,-0.0841495,-0.280641,-0.280641
0.011396,0.011396,0.0114369,0.0113554,0.0114772,0.011314,0.0115167,0.0112719,0.0115556,0.0112292,0.0115938,0.0111859,0.0116315,0.011142,0.0116686,0.0110977,0.0117052,0.0110529,0.0117414,0.0110077,0.0117771,0.0109622,0.0118126,0.0109166,0.0118479,0.0108711,0.0118835,0.0108262,0.0119197,0.0107823,0.0119573,0.0107404,0.0119972,0.0107015,0.0120407,0.0106674,0.01209,0.0106406,0.0121477,0.0106243,0.012218,0.0106234,0.0123062,0.0106443,0.01242,0.0106958,0.0125695,0.0107897,0.0127676,0.0109405,0.0130307,0.0111661,0.0133776,0.011486,0.0138275,0.0119187,0.0143964,0.0124757,0.0150889,0.0131522,0.0158867,0.0139131,0.0167332,0.0146759,0.0175162,0.015296,0.0180559,0.0155599,0.018108,0.0151994,0.0173909,0.013935,0.0156444,0.0115466,0.0127093,0.00795653,0.00860335,0.00328889,0.00355704,-0.00212386,-0.00201476,-0.00780275,-0.00760432,-0.0132329,-0.0127338,-0.0179824,-0.0170667,-0.021788,-0.0204786,-0.0245834,-0.0230885,-0.026476,-0.0253288,-0.0277398,-0.0284315,-0.0292537,-0.0374118,-0.0362205,-0.0786364,-0.0841495,-0.280641,-0.280641
0.0113973,0.0113973,0.0114381,0.0113566,0.0114785,0.0113154,0.0115183,0.0112737,0.0115576,0.0112315,0.0115965,0.0111889,0.011635,0.0111459,0.0116732,0.0111028,0.0117112,0.0110594,0.011749,0.0110161,0.0117868,0.0109728,0.0118248,0.01093,0.0118633,0.010888,0.0119027,0.0108472,0.0119437,0.0108085,0.0119869,0.0107726,0.0120336,0.0107411,0.0120852,0.0107157,0.0121439,0.0106989,0.0122126,0.010694,0.0122951,0.0107056,0.0123965,0.0107397,0.0125237,0.0108041,0.0126855,0.0109086,0.0128927,0.0110653,0.0131581,0.0112877,0.0134959,0.0115901,0.0139191,0.0119838,0.0144361,0.0124727,0.0150439,0.0130446,0.0157179,0.0136595,0.0163991,0.0142362,0.0169802,0.0146396,0.0172969,0.0146768,0.0171312,0.0141115,0.0162377,0.0127029,0.0143964,0.0102699,0.0114835,0.00676357,0.00753812,0.00231872,0.0027904,-0.00274603,-0.00236957,-0.00798961,-0.00747952,-0.0129534,-0.0121187,-0.0172708,-0.0160075,-0.0207453,-0.019066,-0.0233812,-0.0214344,-0.0253871,-0.0234938,-0.0272157,-0.0259526,-0.0297809,-0.0299899,-0.0350651,-0.0363316,-0.0470468,-0.0276914,-0.0276914
0.0113946,0.0113946,0.0114355,0.0113539,0.0114757,0.0113126,0.0115153,0.0112707,0.0115544,0.0112282,0.011593,0.0111853,0.0116311,0.011142,0.0116688,0.0110984,0.0117062,0.0110544,0.0117433,0.0110103,0.0117802,0.0109663,0.0118172,0.0109225,0.0118546,0.0108792,0.0118926,0.0108371,0.0119319,0.0107966,0.0119732,0.0107589,0.0120176,0.010725,0.0120665,0.0106969,0.012122,0.0106768,0.0121867,0.010668,0.0122646,0.0106749,0.0123605,0.0107034,0.0124811,0.010761,0.0126349,0.0108574,0.0128327,0.0110047,0.0130873,0.0112165,0.013413,0.0115074,0.0138236,0.01189,0.014329,0.0123699,0.0149282,0.0129374,0.0155992,0.0135554,0.0162854,0.0141441,0.0168796,0.0145667,0.0172132,0.0146232,0.017057,0.0140626,0.0161476,0.0126241,0.0142436,0.010107,0.0112045,0.00645168,0.00706517,0.00179868,0.00206958,-0.00350968,-0.00336404,-0.00899772,-0.00874154,-0.0141736,-0.0136209,-0.0186513,-0.0177248,-0.0222355,-0.0210082,-0.0249519,-0.0236886,-0.0270413,-0.0262954,-0.0289981,-0.0298925,-0.0319138,-0.036864,-0.0390518,-0.0521395,-0.0584457,-0.0601564,-0.0601564
0.011399,0.011399,0.0114399,0.0113584,0.0114803,0.0113173,0.0115204,0.0112759,0.0115601,0.0112341,0.0115996,0.0111922,0.0116389,0.0111501,0.0116781,0.011108,0.0117172,0.011066,0.0117566,0.0110243,0.0117962,0.010983,0.0118365,0.0109427,0.0118778,0.0109035,0.0119205,0.0108663,0.0119652,0.0108316,0.012013,0.0108005,0.0120649,0.0107744,0.0121224,0.0107551,0.0121876,0.0107448,0.0122632,0.0107466,0.0123524,0.0107646,0.01246,0.0108037,0.0125915,0.0108706,0.0127542,0.0109733,0.0129569,0.0111214,0.01321,0.0113259,0.0135246,0.0115981,0.0139115,0.0119474,0.0143775,0.012377,0.0149199,0.0128763,0.0155173,0.0134098,0.0161163,0.0139024,0.016616,0.0142248,0.0168565,0.014186,0.0166184,0.0135446,0.0156482,0.0120493,0.0137148,0.00950947,0.0106904,0.005879,0.00662685,0.00131584,0.00178944,-0.00381843,-0.00338095,-0.00903187,-0.00837006,-0.0138238,-0.0127181,-0.0178069,-0.0161227,-0.0207849,-0.0184807,-0.0227624,-0.0198504,-0.0238861,-0.0203278,-0.0243328,-0.0198134,-0.0242163,-0.0177205,-0.0241224,-0.0132432,-0.0270483,0.00574236,0.00574236
0.0113939,0.0113939,0.0114346,0.0113531,0.0114748,0.0113118,0.0115145,0.01127,0.0115538,0.0112278,0.0115927,0.0111852,0.0116312,0.0111424,0.0116694,0.0110993,0.0117074,0.0110561,0.0117453,0.011013,0.0117833,0.0109701,0.0118216,0.0109277,0.0118605,0.0108862,0.0119004,0.0108461,0.0119419,0.0108082,0.0119858,0.0107732,0.0120331,0.0107425,0.0120852,0.0107176,0.0121439,0.0107007,0.0122116,0.0106946,0.0122916,0.010703,0.0123878,0.0107307,0.0125058,0.0107838,0.0126523,0.0108699,0.0128358,0.0109986,0.0130665,0.011181,0.013356,0.011429,0.0137159,0.0117535,0.0141549,0.0121598,0.0146727,0.01264,0.0152501,0.0131605,0.0158341,0.0136448,0.0163198,0.0139563,0.0165353,0.0138879,0.0162401,0.0131731,0.0151517,0.0115305,0.0130094,0.00874474,0.00966624,0.00476229,0.0051781,-0.000239472,-0.000159152,-0.00585376,-0.0058541,-0.0115289,-0.0113376,-0.0167056,-0.0161076,-0.0209535,-0.0198473,-0.0240566,-0.0224783,-0.0260268,-0.0241382,-0.027049,-0.0250936,-0.0274032,-0.0256135,-0.0274995,-0.0258611,-0.0284717,-0.0255922,-0.0318204,-0.0137445,-0.0137445
0.0114014,0.0114014,0.0114421,0.0113606,0.0114825,0.0113196,0.0115228,0.0112783,0.0115629,0.011237,0.0116029,0.0111956,0.0116428,0.0111543,0.0116829,0.0111131,0.0117232,0.0110723,0.0117638,0.0110319,0.0118051,0.0109924,0.0118472,0.010954,0.0118907,0.0109171,0.0119359,0.0108825,0.0119836,0.0108508,0.0120346,0.010823,0.01209,0.0108003,0.0121511,0.0107843,0.0122197,0.010777,0.0122981,0.0107808,0.0123889,0.0107991,0.0124958,0.0108357,0.0126231,0.0108957,0.0127766,0.0109855,0.0129633,0.0111129,0.0131915,0.0112872,0.0134715,0.0115189,0.0138136,0.0118181,0.0142264,0.0121905,0.0147107,0.0126299,0.0152501,0.0131056,0.0157948,0.0135444,0.016243,0.0138112,0.0164232,0.0136972,0.0160915,0.01293,0.0149592,0.0112213,0.0127611,0.0083543,0.00935718,0.00428942,0.00482916,-0.000762184,-0.000480702,-0.0063437,-0.00602127,-0.0118478,-0.0111598,-0.0166633,-0.01533,-0.0203118,-0.0181399,-0.0225243,-0.0194017,-0.0232335,-0.0190671,-0.0224844,-0.0170762,-0.0203012,-0.0131822,-0.01667,-0.00703752,-0.0121723,0.000835463,-0.00769308,0.0143609,0.0143609
0.0113938,0.0113938,0.0114343,0.0113528,0.0114744,0.0113114,0.0115142,0.0112697,0.0115536,0.0112277,0.0115927,0.0111854,0.0116315,0.0111429,0.0116701,0.0111003,0.0117087,0.0110577,0.0117472,0.0110153,0.011786,0.0109733,0.0118252,0.0109319,0.0118652,0.0108916,0.0119063,0.0108528,0.0119492,0.0108162,0.0119944,0.0107826,0.012043,0.010753,0.012096,0.0107288,0.0121549,0.0107116,0.0122216,0.0107036,0.0122984,0.0107075,0.0123884,0.0107268,0.0124954,0.010766,0.0126246,0.010831,0.0127824,0.0109292,0.0129771,0.0110699,0.0132188,0.0112644,0.0135189,0.0115236,0.0138871,0.0118548,0.0143256,0.012253,0.0148177,0.0126862,0.0153107,0.0130754,0.0156928,0.0132719,0.0157737,0.0130429,0.0152796,0.0120824,0.0138845,0.0100653,0.0112892,0.00674967,0.00733889,0.0020984,0.00213413,-0.00363761,-0.00392903,-0.00993145,-0.0102256,-0.0160949,-0.0160515,-0.0214453,-0.0207893,-0.0254542,-0.024026,-0.0278273,-0.0255891,-0.0285029,-0.0254985,-0.027581,-0.0238496,-0.0252323,-0.0206827,-0.0217179,-0.0159999,-0.0177932,-0.0100733,-0.0138468,0.000964945,0.000964945
0.0114041,0.0114041,0.0114445,0.0113631,0.0114849,0.011322,0.0115253,0.0112809,0.0115657,0.0112399,0.0116061,0.011199,0.0116467,0.0111583,0.0116875,0.0111179,0.0117287,0.011078,0.0117704,0.0110387,0.0118129,0.0110005,0.0118565,0.0109635,0.0119016,0.0109283,0.0119486,0.0108954,0.0119982,0.0108655,0.0120511,0.0108393,0.0121082,0.010818,0.0121706,0.0108027,0.0122396,0.010795,0.0123169,0.0107965,0.0124044,0.0108096,0.0125046,0.010837,0.0126206,0.0108823,0.0127565,0.0109503,0.0129178,0.0110475,0.013112,0.0111824,0.0133486,0.0113657,0.0136391,0.0116091,0.0139945,0.0119214,0.0144188,0.0122995,0.014898,0.0127134,0.0153806,0.0130842,0.0157535,0.0132585,0.0158188,0.0129919,0.0152879,0.0119598,0.0138153,0.0098177,0.011088,0.00631701,0.00695907,0.00144351,0.00157263,-0.00449301,-0.00459792,-0.0108817,-0.0108343,-0.0169482,-0.0163443,-0.0219384,-0.0204353,-0.0252683,-0.0226243,-0.0265936,-0.0226583,-0.0257946,-0.0204589,-0.0229064,-0.016032,-0.0180538,-0.00944377,-0.0115373,-0.00110286,-0.00429301,0.00756447,0.00298068,0.0176553,0.0176553
0.0113942,0.0113942,0.0114344,0.0113529,0.0114744,0.0113114,0.0115141,0.0112697,0.0115536,0.0112278,0.0115929,0.0111858,0.011632,0.0111435,0.011671,0.0111013,0.0117099,0.0110591,0.0117489,0.0110172,0.0117882,0.0109757,0.011828,0.0109349,0.0118685,0.0108951,0.0119102,0.0108568,0.0119535,0.0108205,0.0119988,0.0107868,0.012047,0.0107564,0.0120987,0.0107303,0.0121551,0.0107096,0.0122171,0.0106955,0.0122863,0.0106899,0.0123644,0.0106947,0.012454,0.010713,0.0125583,0.0107489,0.0126824,0.0108084,0.0128331,0.0108998,0.0130201,0.0110341,0.0132549,0.0112234,0.0135488,0.0114766,0.0139054,0.0117895,0.014308,0.012128,0.0146982,0.012403,0.0149479,0.0124413,0.0148329,0.0119663,0.0140255,0.0106096,0.0121328,0.0079814,0.00880224,0.00380795,0.00387928,-0.00190716,-0.00244984,-0.00878456,-0.00962476,-0.0161109,-0.0168253,-0.0230106,-0.0231766,-0.0286581,-0.0279423,-0.0324353,-0.0306344,-0.0339963,-0.0310314,-0.0332533,-0.0291285,-0.030321,-0.0250656,-0.0254788,-0.0191055,-0.019248,-0.0117969,-0.0126645,-0.00423026,-0.00634441,0.00487779,0.00487779
