Iter,dP,du,dv
101,0.000759246,0.000776024,0.000796977
102,0.000832715,0.000769465,0.000723981
103,0.00087433,0.00075984,0.000667357
104,0.000884205,0.000746685,0.000635239
105,0.000863959,0.000729776,0.000630172
106,0.000816203,0.000709165,0.000647889
107,0.000744196,0.000685147,0.000679705
108,0.00065167,0.000658235,0.000716218
109,0.000542854,0.00062914,0.000749539
110,0.000422758,0.000598768,0.000773818
111,0.000298249,0.000568188,0.000785055
112,0.00018316,0.000538542,0.000780818
113,0.000125449,0.000510894,0.000760082
114,0.000182937,0.000486046,0.000723176
115,0.000282522,0.000464399,0.000671781
116,0.000379777,0.000445918,0.000608982
117,0.000462912,0.000430219,0.000539374
118,0.00052705,0.000416748,0.000469304
119,0.000569734,0.000404974,0.000407172
120,0.000589987,0.000394531,0.00036306
121,0.000587973,0.000385285,0.000345686
122,0.000564792,0.000377319,0.000356507
123,0.000522314,0.000370861,0.000387906
124,0.000463041,0.000366176,0.000428823
125,0.000390057,0.000363454,0.000470016
126,0.000307124,0.000362722,0.000505247
127,0.000219335,0.0003638,0.000530682
128,0.000136527,0.000366312,0.000544198
129,9.20752e-05,0.000369732,0.000544956
130,0.000131766,0.000373457,0.000533176
131,0.00020586,0.000376875,0.000510035
132,0.000280174,0.000379419,0.000477635
133,0.000345558,0.000380596,0.000439016
134,0.00039815,0.00038001,0.000398184
135,0.00043582,0.000377369,0.000360078
136,0.000457461,0.000372491,0.00033018
137,0.00046277,0.000365309,0.000313283
138,0.000452148,0.000355865,0.000311443
139,0.000426611,0.000344316,0.000322676
140,0.000387703,0.000330925,0.000342041
141,0.000337423,0.000316056,0.000363966
142,0.000278173,0.000300154,0.000383786
143,0.000212799,0.000283728,0.000398154
144,0.000144993,0.000267318,0.000404933
145,8.20778e-05,0.000251454,0.000402984
146,5.52248e-05,0.000236608,0.000391986
147,9.54056e-05,0.000223145,0.000372327
148,0.000150917,0.000211286,0.00034504
149,0.000202682,0.000201092,0.000311798
150,0.00024624,0.000192481,0.000274981
151,0.000279596,0.000185277,0.000237856
152,0.000301669,0.00017927,0.000204839
153,0.000311988,0.000174283,0.000181447
154,0.000310597,0.000170213,0.000172668
155,0.000298004,0.000167046,0.000179384
156,0.000275132,0.00016484,0.000197194
157,0.00024328,0.000163679,0.000219844
158,0.000204086,0.000163625,0.000242274
159,0.000159566,0.000164664,0.000261167
160,0.000112389,0.000166679,0.000274545
161,6.75978e-05,0.000169449,0.000281367
162,4.38519e-05,0.000172667,0.000281284
163,6.73721e-05,0.00017598,0.000274506
164,0.000107426,0.000179026,0.000261727
165,0.000146619,0.000181466,0.000244106
166,0.000180736,0.000183008,0.000223275
167,0.000207973,0.000183426,0.000201371
168,0.00022732,0.00018256,0.000181053
169,0.000238242,0.000180327,0.000165329
170,0.000240597,0.000176714,0.000156869
171,0.000234591,0.00017178,0.000156778
172,0.000220748,0.000165646,0.000163826
173,0.00019987,0.000158496,0.00017516
174,0.000173009,0.000150559,0.000187684
175,0.000141434,0.000142106,0.000198891
176,0.000106655,0.000133434,0.000207027
177,7.06393e-05,0.000124845,0.000211002
178,3.75748e-05,0.000116629,0.000210261
179,2.78949e-05,0.000109035,0.000204684
180,5.30319e-05,0.000102253,0.000194526
181,8.30374e-05,9.63843e-05,0.000180382
182,0.000110348,9.14434e-05,0.000163182
183,0.000133086,8.73616e-05,0.000144228
184,0.000150337,8.40163e-05,0.000125287
185,0.000161588,8.12684e-05,0.000108707
186,0.000166624,7.8999e-05,9.73168e-05
187,0.000165487,7.71361e-05,9.349e-05
188,0.000158455,7.56644e-05,9.74202e-05
189,0.000146024,7.46179e-05,0.000106774
190,0.00012888,7.40578e-05,0.000118416
191,0.000107887,7.40415e-05,0.000129815
192,8.40936e-05,7.45913e-05,0.000139292
193,5.88549e-05,7.56724e-05,0.000145841
194,3.46416e-05,7.71859e-05,0.000148934
195,2.11962e-05,7.89784e-05,0.000148402
196,3.40263e-05,8.0862e-05,0.000144369
197,5.54294e-05,8.26374e-05,0.000137215
198,7.60957e-05,8.41149e-05,0.000127565
199,9.39541e-05,8.51302e-05,0.000116292
200,0.000108118,8.55541e-05,0.000104541
201,0.00011809,8.52983e-05,9.37428e-05
202,0.00012361,8.43176e-05,8.55177e-05
203,0.000124619,8.26093e-05,8.12879e-05
204,0.000121238,8.02114e-05,8.1589e-05
205,0.000113751,7.71992e-05,8.56759e-05
206,0.000102588,7.36811e-05,9.19662e-05
207,8.83102e-05,6.97923e-05,9.88029e-05
208,7.15926e-05,6.56885e-05,0.000104872
209,5.32418e-05,6.15364e-05,0.000109272
210,3.4342e-05,5.75031e-05,0.000111451
211,1.75023e-05,5.37416e-05,0.000111137
212,1.56095e-05,5.03755e-05,0.000108291
213,3.00965e-05,4.74838e-05,0.000103068
214,4.59793e-05,4.50903e-05,9.58067e-05
215,6.02384e-05,4.31631e-05,8.70227e-05
216,7.20177e-05,4.1626e-05,7.74306e-05
217,8.08706e-05,4.038e-05,6.79814e-05
218,8.65456e-05,3.93281e-05,5.98924e-05
219,8.89411e-05,3.83959e-05,5.45326e-05
220,8.80892e-05,3.75447e-05,5.29235e-05
221,8.41449e-05,3.67752e-05,5.50217e-05
222,7.73749e-05,3.61222e-05,5.96837e-05
223,6.81461e-05,3.56427e-05,6.54227e-05
224,5.69164e-05,3.53971e-05,7.10085e-05
225,4.42367e-05,3.54306e-05,7.56004e-05
226,3.08109e-05,3.57556e-05,7.86817e-05
227,1.7905e-05,3.63437e-05,7.99788e-05
228,1.06946e-05,3.71281e-05,7.94056e-05
229,1.76764e-05,3.80144e-05,7.70302e-05
230,2.9016e-05,3.88951e-05,7.30569e-05
231,3.98677e-05,3.96644e-05,6.78197e-05
232,4.9194e-05,4.02284e-05,6.17848e-05
233,5.65488e-05,4.05124e-05,5.55619e-05
234,6.16811e-05,4.04649e-05,4.99066e-05
235,6.44641e-05,4.0059e-05,4.56623e-05
236,6.48744e-05,3.92923e-05,4.3547e-05
237,6.29825e-05,3.81856e-05,4.37985e-05
238,5.89446e-05,3.67812e-05,4.59968e-05
239,5.29938e-05,3.51395e-05,4.93095e-05
240,4.54321e-05,3.33362e-05,5.28791e-05
241,3.66266e-05,3.14572e-05,5.6029e-05
242,2.70255e-05,2.95928e-05,5.82954e-05
243,1.72775e-05,2.78305e-05,5.93974e-05
244,9.16424e-06,2.62451e-05,5.92006e-05
245,9.59152e-06,2.48897e-05,5.76921e-05
246,1.72223e-05,2.37872e-05,5.49634e-05
247,2.54295e-05,2.29274e-05,5.12023e-05
248,3.27845e-05,2.22708e-05,4.66925e-05
249,3.88353e-05,2.17597e-05,4.18216e-05
250,4.33453e-05,2.13319e-05,3.70951e-05
251,4.61837e-05,2.09334e-05,3.31356e-05
252,4.72999e-05,2.05278e-05,3.05978e-05
253,4.67145e-05,2.01004e-05,2.99169e-05
254,4.45131e-05,1.96588e-05,3.10164e-05
255,4.08403e-05,1.92298e-05,3.33359e-05
256,3.58939e-05,1.88528e-05,3.61643e-05
257,2.99205e-05,1.85713e-05,3.89012e-05
258,2.32199e-05,1.84222e-05,4.11249e-05
259,1.61858e-05,1.84262e-05,4.25715e-05
260,9.56651e-06,1.85808e-05,4.31003e-05
261,6.22692e-06,1.88601e-05,4.2668e-05
262,9.88124e-06,1.92195e-05,4.13129e-05
263,1.57172e-05,1.96036e-05,3.91458e-05
264,2.13299e-05,1.99553e-05,3.6346e-05
265,2.61507e-05,2.02226e-05,3.31627e-05
266,2.99364e-05,2.03633e-05,2.99191e-05
267,3.25536e-05,2.03478e-05,2.7009e-05
268,3.3937e-05,2.01601e-05,2.486e-05
269,3.40769e-05,1.97979e-05,2.38187e-05
270,3.30134e-05,1.92718e-05,2.39804e-05
271,3.08327e-05,1.86041e-05,2.51176e-05
272,2.76618e-05,1.78273e-05,2.68076e-05
273,2.3666e-05,1.69815e-05,2.86172e-05
274,1.90494e-05,1.61119e-05,3.02025e-05
275,1.40727e-05,1.52648e-05,3.13265e-05
276,9.15319e-06,1.44829e-05,3.18458e-05
277,5.47521e-06,1.38004e-05,3.16933e-05
278,6.11624e-06,1.32375e-05,3.08654e-05
279,9.91511e-06,1.27977e-05,2.94143e-05
280,1.40747e-05,1.24675e-05,2.74434e-05
281,1.783e-05,1.22207e-05,2.51069e-05
282,2.09178e-05,1.20247e-05,2.26131e-05
283,2.32042e-05,1.18473e-05,2.02286e-05
284,2.46175e-05,1.16627e-05,1.82704e-05
285,2.51312e-05,1.14551e-05,1.70524e-05
286,2.47575e-05,1.122e-05,1.67619e-05
287,2.35438e-05,1.09641e-05,1.73385e-05
288,2.15697e-05,1.07036e-05,1.85034e-05
289,1.8944e-05,1.04611e-05,1.99103e-05
290,1.58046e-05,1.02613e-05,2.1263e-05
291,1.23255e-05,1.0126e-05,2.23493e-05
292,8.75452e-06,1.00687e-05,2.30348e-05
293,5.60012e-06,1.00915e-05,2.32479e-05
294,4.33425e-06,1.01837e-05,2.29675e-05
295,6.07441e-06,1.03241e-05,2.22157e-05
296,8.92167e-06,1.04851e-05,2.10529e-05
297,1.17409e-05,1.06371e-05,1.95758e-05
298,1.41838e-05,1.07527e-05,1.79178e-05
299,1.61011e-05,1.08094e-05,1.62493e-05
300,1.74144e-05,1.07909e-05,1.47734e-05
301,1.80865e-05,1.06886e-05,1.37023e-05
302,1.81119e-05,1.05009e-05,1.31979e-05
303,1.7513e-05,1.02331e-05,1.32936e-05
304,1.63371e-05,9.89685e-06,1.38696e-05
305,1.46545e-05,9.50908e-06,1.47153e-05
306,1.25579e-05,9.09051e-06,1.56153e-05
307,1.01657e-05,8.66419e-06,1.63968e-05
308,7.63943e-06,8.25323e-06,1.69392e-05
309,5.25945e-06,7.87832e-06,1.71695e-05
310,3.71634e-06,7.55499e-06,1.70541e-05
311,4.1051e-06,7.29135e-06,1.65928e-05
312,5.87237e-06,7.08692e-06,1.58147e-05
313,7.90969e-06,6.93326e-06,1.47765e-05
314,9.78828e-06,6.81623e-06,1.35614e-05
315,1.13419e-05,6.71928e-06,1.22806e-05
316,1.24883e-05,6.62678e-06,1.10735e-05
317,1.31849e-05,6.52658e-06,1.01001e-05
318,1.34161e-05,6.41165e-06,9.51009e-06
319,1.31886e-05,6.28063e-06,9.38337e-06
320,1.25288e-05,6.13769e-06,9.68085e-06
321,1.1481e-05,5.99158e-06,1.02637e-05
322,1.01071e-05,5.85406e-06,1.09626e-05
323,8.48759e-06,5.73784e-06,1.16305e-05
324,6.73018e-06,5.65399e-06,1.21607e-05
325,5.00024e-06,5.60957e-06,1.24847e-05
326,3.62241e-06,5.60581e-06,1.2566e-05
327,3.2103e-06,5.63765e-06,1.23948e-05
328,3.9881e-06,5.6947e-06,1.19835e-05
329,5.30614e-06,5.76316e-06,1.13653e-05
330,6.67152e-06,5.82813e-06,1.05923e-05
331,7.87723e-06,5.87563e-06,9.73537e-06
332,8.82779e-06,5.8941e-06,8.88396e-06
333,9.47394e-06,5.87529e-06,8.14158e-06
334,9.79265e-06,5.81466e-06,7.61191e-06
335,9.78004e-06,5.71148e-06,7.36875e-06
336,9.4483e-06,5.56858e-06,7.42175e-06
337,8.82406e-06,5.39205e-06,7.7088e-06
338,7.94771e-06,5.19063e-06,8.12623e-06
339,6.87399e-06,4.97498e-06,8.56783e-06
340,5.67628e-06,4.75677e-06,8.94719e-06
341,4.46075e-06,4.54753e-06,9.20339e-06
342,3.40663e-06,4.35731e-06,9.2993e-06
343,2.82931e-06,4.19339e-06,9.21815e-06
344,3.01047e-06,4.05921e-06,8.96069e-06
345,3.75528e-06,3.95401e-06,8.54321e-06
346,4.68462e-06,3.87321e-06,7.99641e-06
347,5.57841e-06,3.80965e-06,7.36505e-06
348,6.33062e-06,3.75518e-06,6.70807e-06
349,6.88667e-06,3.70221e-06,6.09765e-06
350,7.2186e-06,3.64498e-06,5.61356e-06
351,7.3158e-06,3.58028e-06,5.32629e-06
352,7.18122e-06,3.50771e-06,5.26925e-06
353,6.82953e-06,3.42958e-06,5.41926e-06
354,6.28631e-06,3.35042e-06,5.70771e-06
355,5.5882e-06,3.27616e-06,6.0518e-06
356,4.78492e-06,3.21306e-06,6.37884e-06
357,3.9457e-06,3.16651e-06,6.63508e-06
358,3.17497e-06,3.13982e-06,6.78571e-06
359,2.63609e-06,3.13345e-06,6.81224e-06
360,2.51548e-06,3.14475e-06,6.70996e-06
361,2.83042e-06,3.16848e-06,6.48609e-06
362,3.38995e-06,3.19773e-06,6.15857e-06
363,4.00644e-06,3.22505e-06,5.75538e-06
364,4.56941e-06,3.24341e-06,5.31417e-06
365,5.0191e-06,3.24701e-06,4.88134e-06
366,5.32329e-06,3.23171e-06,4.50919e-06
367,5.46651e-06,3.1953e-06,4.24774e-06
368,5.44539e-06,3.13749e-06,4.13011e-06
369,5.26641e-06,3.05983e-06,4.15781e-06
370,4.94497e-06,2.96554e-06,4.29905e-06
371,4.50511e-06,2.85914e-06,4.50297e-06
372,3.98045e-06,2.74613e-06,4.71737e-06
373,3.41703e-06,2.63241e-06,4.89923e-06
374,2.8794e-06,2.52374e-06,5.01784e-06
375,2.45817e-06,2.42503e-06,5.05442e-06
376,2.25873e-06,2.33972e-06,5.00067e-06
377,2.33365e-06,2.26932e-06,4.85742e-06
378,2.6222e-06,2.21327e-06,4.63372e-06
379,3.00967e-06,2.16918e-06,4.34618e-06
380,3.40299e-06,2.13346e-06,4.01874e-06
381,3.74375e-06,2.1021e-06,3.68238e-06
382,3.99785e-06,2.07141e-06,3.37414e-06
383,4.14685e-06,2.03864e-06,3.13336e-06
384,4.1832e-06,2.00228e-06,2.99284e-06
385,4.10788e-06,1.96225e-06,2.96619e-06
386,3.92923e-06,1.91979e-06,3.04035e-06
387,3.66247e-06,1.87718e-06,3.18154e-06
388,3.32989e-06,1.83739e-06,3.34937e-06
389,2.96196e-06,1.80345e-06,3.50792e-06
390,2.59921e-06,1.77796e-06,3.63021e-06
391,2.29379e-06,1.76243e-06,3.69859e-06
392,2.1039e-06,1.75698e-06,3.70372e-06
393,2.07018e-06,1.76023e-06,3.64341e-06
394,2.18533e-06,1.76952e-06,3.52172e-06
395,2.398e-06,1.7814e-06,3.34839e-06
396,2.64727e-06,1.79215e-06,3.13835e-06
397,2.88499e-06,1.79827e-06,2.91143e-06
398,3.07901e-06,1.79686e-06,2.69158e-06
399,3.20981e-06,1.78587e-06,2.50497e-06
400,3.26732e-06,1.76422e-06,2.37554e-06
401,3.24879e-06,1.73183e-06,2.31801e-06
402,3.1576e-06,1.68954e-06,2.33166e-06
403,3.00266e-06,1.63903e-06,2.40031e-06
404,2.7982e-06,1.58266e-06,2.49904e-06
405,2.56392e-06,1.52323e-06,2.60218e-06
406,2.32531e-06,1.46372e-06,2.68835e-06
407,2.1133e-06,1.40699e-06,2.74211e-06
408,1.96098e-06,1.35543e-06,2.754e-06
409,1.89445e-06,1.31067e-06,2.71993e-06
410,1.92004e-06,1.27336e-06,2.6406e-06
411,2.01994e-06,1.24315e-06,2.52097e-06
412,2.16223e-06,1.21881e-06,2.37003e-06
413,2.31445e-06,1.19856e-06,2.20047e-06
414,2.45084e-06,1.18044e-06,2.02848e-06
415,2.55359e-06,1.16266e-06,1.8729e-06
416,2.61199e-06,1.1439e-06,1.75296e-06
417,2.62122e-06,1.12348e-06,1.6838e-06
418,2.58145e-06,1.1014e-06,1.6708e-06
419,2.49722e-06,1.07831e-06,1.70683e-06
420,2.37713e-06,1.05536e-06,1.77528e-06
421,2.23353e-06,1.03399e-06,1.85644e-06
422,2.08227e-06,1.0157e-06,1.93257e-06
423,1.9419e-06,1.00171e-06,1.99017e-06
424,1.83161e-06,9.92688e-07,2.02031e-06
425,1.76725e-06,9.88648e-07,2.0183e-06
426,1.75606e-06,9.88859e-07,1.98314e-06
427,1.79361e-06,9.91986e-07,1.91712e-06
428,1.8658e-06,9.96305e-07,1.82547e-06
429,1.95436e-06,9.99966e-07,1.71613e-06
430,2.04191e-06,1.00123e-06,1.59949e-06
431,2.11462e-06,9.98664e-07,1.48781e-06
432,2.16295e-06,9.9126e-07,1.39411e-06
433,2.18149e-06,9.78498e-07,1.32976e-06
434,2.16859e-06,9.60365e-07,1.30126e-06
435,2.12594e-06,9.37322e-07,1.30758e-06
436,2.05824e-06,9.10252e-07,1.34053e-06
437,1.97283e-06,8.80364e-07,1.38789e-06
438,1.87928e-06,8.49083e-07,1.43703e-06
439,1.78865e-06,8.17904e-07,1.47733e-06
440,1.71225e-06,7.88239e-07,1.50105e-06
441,1.65971e-06,7.61244e-07,1.50344e-06
442,1.63671e-06,7.37682e-07,1.48251e-06
443,1.64334e-06,7.17832e-07,1.43874e-06
444,1.6742e-06,7.0148e-07,1.37489e-06
445,1.72022e-06,6.88003e-07,1.29575e-06
446,1.7712e-06,6.7652e-07,1.20804e-06
447,1.81778e-06,6.66074e-07,1.12016e-06
448,1.85264e-06,6.55807e-07,1.04161e-06
449,1.87091e-06,6.45093e-07,9.81739e-07
450,1.87027e-06,6.33621e-07,9.47476e-07
451,1.85074e-06,6.21415e-07,9.40877e-07
452,1.81454e-06,6.08812e-07,9.58113e-07
453,1.76572e-06,5.9639e-07,9.91013e-07
454,1.70983e-06,5.8486e-07,1.02994e-06
455,1.65336e-06,5.74934e-07,1.06615e-06
456,1.60297e-06,5.67183e-07,1.09289e-06
457,1.56451e-06,5.61915e-07,1.10566e-06
458,1.54191e-06,5.591e-07,1.10213e-06
459,1.53639e-06,5.58358e-07,1.08184e-06
460,1.54621e-06,5.59016e-07,1.04609e-06
461,1.56728e-06,5.60218e-07,9.9767e-07
462,1.59417e-06,5.61046e-07,9.40789e-07
463,1.62124e-06,5.60641e-07,8.80843e-07
464,1.64355e-06,5.58294e-07,8.24087e-07
465,1.65738e-06,5.53514e-07,7.76941e-07
466,1.6605e-06,5.46052e-07,7.44792e-07
467,1.65221e-06,5.35917e-07,7.30464e-07
468,1.63328e-06,5.23359e-07,7.33167e-07
469,1.60575e-06,5.08834e-07,7.48763e-07
470,1.57267e-06,4.92962e-07,7.71237e-07
471,1.53775e-06,4.76461e-07,7.94383e-07
472,1.50489e-06,4.60079e-07,8.12924e-07
473,1.47765e-06,4.44506e-07,8.22993e-07
474,1.45865e-06,4.30298e-07,8.22218e-07
475,1.44917e-06,4.17813e-07,8.09637e-07
476,1.44896e-06,4.07167e-07,7.85575e-07
477,1.45631e-06,3.9824e-07,7.5153e-07
478,1.46855e-06,3.90721e-07,7.10067e-07
479,1.48253e-06,3.84177e-07,6.64717e-07
480,1.49521e-06,3.78148e-07,6.19806e-07
481,1.50405e-06,3.72223e-07,5.80101e-07
482,1.50727e-06,3.6611e-07,5.50111e-07
483,1.50401e-06,3.59668e-07,5.33001e-07
484,1.49432e-06,3.5292e-07,5.29508e-07
485,1.47907e-06,3.46037e-07,5.37607e-07
486,1.45986e-06,3.39307e-07,5.5327e-07
487,1.4387e-06,3.33072e-07,5.7178e-07
488,1.41784e-06,3.27671e-07,5.88817e-07
489,1.3994e-06,3.23367e-07,6.01015e-07
490,1.38506e-06,3.20293e-07,6.06125e-07
491,1.37585e-06,3.18419e-07,6.02976e-07
492,1.37196e-06,3.17546e-07,5.91387e-07
493,1.37281e-06,3.17338e-07,5.72065e-07
494,1.37713e-06,3.17371e-07,5.46512e-07
495,1.38328e-06,3.17193e-07,5.16937e-07
496,1.38951e-06,3.16382e-07,4.86133e-07
497,1.39422e-06,3.14592e-07,4.57266e-07
498,1.39616e-06,3.11584e-07,4.33489e-07
499,1.39459e-06,3.07243e-07,4.17338e-07
500,1.38927e-06,3.01581e-07,4.10031e-07
501,1.38051e-06,2.94732e-07,4.11045e-07
502,1.36906e-06,2.86931e-07,4.18295e-07
503,1.35599e-06,2.78493e-07,4.28822e-07
504,1.34255e-06,2.69778e-07,4.39569e-07
505,1.32998e-06,2.61154e-07,4.47921e-07
506,1.31934e-06,2.52959e-07,4.5195e-07
507,1.31137e-06,2.45456e-07,4.50476e-07
508,1.30637e-06,2.38812e-07,4.4304e-07
509,1.30421e-06,2.33073e-07,4.29848e-07
510,1.30435e-06,2.28175e-07,4.11715e-07
511,1.30599e-06,2.23963e-07,3.90004e-07
512,1.30815e-06,2.2023e-07,3.6656e-07
513,1.30989e-06,2.16754e-07,3.43599e-07
514,1.31041e-06,2.13342e-07,3.23496e-07
515,1.30914e-06,2.09859e-07,3.08419e-07
516,1.3058e-06,2.06242e-07,2.99801e-07
517,1.30044e-06,2.02507e-07,2.97882e-07
518,1.29337e-06,1.98742e-07,3.01601e-07
519,1.28512e-06,1.95085e-07,3.08968e-07
520,1.27637e-06,1.91701e-07,3.17673e-07
521,1.2678e-06,1.88746e-07,3.25583e-07
522,1.26008e-06,1.8634e-07,3.31022e-07
523,1.25368e-06,1.84539e-07,3.32866e-07
524,1.24888e-06,1.83319e-07,3.30539e-07
525,1.24572e-06,1.82578e-07,3.23969e-07
526,1.24399e-06,1.82148e-07,3.13546e-07
527,1.24331e-06,1.81821e-07,3.0007e-07
528,1.24318e-06,1.81377e-07,2.84696e-07
529,1.24305e-06,1.80611e-07,2.68863e-07
530,1.24245e-06,1.79356e-07,2.54163e-07
531,1.24098e-06,1.77496e-07,2.42137e-07
532,1.23841e-06,1.7498e-07,2.33973e-07
533,1.23469e-06,1.71817e-07,2.3019e-07
534,1.22993e-06,1.68079e-07,2.30469e-07
535,1.22436e-06,1.63886e-07,2.3376e-07
536,1.21834e-06,1.59395e-07,2.38607e-07
537,1.21227e-06,1.54786e-07,2.43505e-07
538,1.2065e-06,1.50239e-07,2.47159e-07
539,1.20137e-06,1.45914e-07,2.4861e-07
540,1.19708e-06,1.41938e-07,2.47274e-07
541,1.1937e-06,1.38384e-07,2.42934e-07
542,1.19119e-06,1.35273e-07,2.35718e-07
543,1.18937e-06,1.32571e-07,2.26067e-07
544,1.188e-06,1.30202e-07,2.14701e-07
545,1.18678e-06,1.28068e-07,2.02578e-07
546,1.18543e-06,1.26064e-07,1.90828e-07
547,1.1837e-06,1.24102e-07,1.80627e-07
548,1.18143e-06,1.22119e-07,1.73012e-07
549,1.17853e-06,1.20088e-07,1.6863e-07
550,1.17502e-06,1.18019e-07,1.67541e-07
551,1.17101e-06,1.15955e-07,1.69194e-07
552,1.16667e-06,1.13962e-07,1.72606e-07
553,1.1622e-06,1.12115e-07,1.76642e-07
554,1.15781e-06,1.10488e-07,1.80251e-07
555,1.15371e-06,1.09132e-07,1.82599e-07
556,1.15003e-06,1.08068e-07,1.83128e-07
557,1.14685e-06,1.07281e-07,1.81553e-07
558,1.14417e-06,1.06719e-07,1.77852e-07
559,1.14192e-06,1.063e-07,1.72238e-07
560,1.13999e-06,1.05923e-07,1.65134e-07
561,1.13822e-06,1.05483e-07,1.57143e-07
562,1.13645e-06,1.04881e-07,1.48999e-07
563,1.13454e-06,1.04037e-07,1.41501e-07
564,1.13237e-06,1.02899e-07,1.35397e-07
565,1.12987e-06,1.01443e-07,1.31242e-07
566,1.12703e-06,9.96765e-08,1.29253e-07
567,1.12388e-06,9.76364e-08,1.29246e-07
568,1.12051e-06,9.53834e-08,1.30692e-07
569,1.11701e-06,9.29957e-08,1.32874e-07
570,1.11352e-06,9.05602e-08,1.35051e-07
571,1.11014e-06,8.81633e-08,1.36583e-07
572,1.10697e-06,8.58811e-08,1.36994e-07
573,1.10405e-06,8.37713e-08,1.35996e-07
574,1.10142e-06,8.18675e-08,1.3349e-07
575,1.09906e-06,8.01768e-08,1.29552e-07
576,1.09691e-06,7.86821e-08,1.24418e-07
577,1.09489e-06,7.73477e-08,1.18467e-07
578,1.09292e-06,7.61274e-08,1.12196e-07
579,1.09091e-06,7.49736e-08,1.06175e-07
580,1.08879e-06,7.38456e-08,1.00985e-07
581,1.08651e-06,7.27155e-08,9.71199e-08
582,1.08405e-06,7.15722e-08,9.48689e-08
