-5.82301e-06,5.82301e-06,7.949e-06,8.28863e-06,8.69617e-06,8.72331e-06,9.70424e-06,9.85859e-06,1.14195e-05,1.15316e-05,1.35837e-05,1.34012e-05,1.58311e-05,1.49496e-05,1.75095e-05,1.52061e-05,1.73412e-05,1.23302e-05,1.29572e-05,3.12404e-06,5.30892e-07,-1.70057e-05,-2.44687e-05,-5.18426e-05,-6.24929e-05,-9.55874e-05,-9.53309e-05,-0.000111058,-5.68295e-05,3.73548e-06,0.000195831,0.000421975,0.000841308,0.00127135,0.00188602,0.00234803,0.00287184,0.00294417,0.00299629,0.00237788,0.00204668,0.00103052,0.00118027,0.000369524,0.00256338,0.00221366,0.0112281,0.0117572,0.0529781,0.0622816,-0.14528,2.14528
5.82301e-06,-5.82301e-06,-7.949e-06,-8.28863e-06,-8.69617e-06,-8.72331e-06,-9.70424e-06,-9.85859e-06,-1.14195e-05,-1.15316e-05,-1.35837e-05,-1.34012e-05,-1.58311e-05,-1.49496e-05,-1.75095e-05,-1.52061e-05,-1.73412e-05,-1.23302e-05,-1.29572e-05,-3.12404e-06,-5.30892e-07,1.70057e-05,2.44687e-05,5.18426e-05,6.24929e-05,9.55874e-05,9.53309e-05,0.000111058,5.68295e-05,-3.73548e-06,-0.000195831,-0.000421975,-0.000841308,-0.00127135,-0.00188602,-0.00234803,-0.00287184,-0.00294417,-0.00299629,-0.00237788,-0.00204668,-0.00103052,-0.00118027,-0.000369524,-0.00256338,-0.00221366,-0.0112281,-0.0117572,-0.0529781,-0.0622816,0.14528,1.85472
-9.61829e-07,9.61829e-07,3.21433e-06,7.0281e-06,1.32722e-05,2.0776e-05,3.06046e-05,4.2311e-05,5.75208e-05,7.57843e-05,9.93731e-05,0.000127545,0.00016345,0.000205829,0.000258959,0.000320672,0.000396493,0.00048251,0.000585155,0.000696894,0.00082354,0.000949917,0.00107724,0.00117497,0.00123207,0.00119047,0.00101726,0.00061519,-7.0483e-05,-0.00116836,-0.00271622,-0.00481338,-0.00737169,-0.0103379,-0.0133485,-0.0161073,-0.0179575,-0.0185394,-0.0172573,-0.0142435,-0.00949575,-0.003909,0.00184469,0.00686668,0.00930537,0.0106035,0.00218625,-0.00292865,-0.0513591,-0.0458042,0.215184,1.78482
9.21484e-06,-9.21484e-06,-6.76185e-06,3.25949e-06,1.82023e-05,3.83239e-05,6.22266e-05,9.40065e-05,0.000131281,0.000180836,0.00023877,0.000314703,0.000402679,0.000515667,0.000644649,0.000806391,0.000986769,0.00120608,0.00144088,0.00171274,0.0019805,0.00226072,0.00247919,0.00263526,0.00259849,0.00233579,0.001637,0.000435811,-0.00155488,-0.0043809,-0.00833279,-0.0132802,-0.0193487,-0.0259772,-0.032939,-0.0390337,-0.0437595,-0.0454772,-0.0441894,-0.0386316,-0.0304899,-0.0191242,-0.00828776,0.00341514,0.00961339,0.0151196,0.00759479,0.000949054,-0.0335003,-0.018024,0.344264,1.65574
-9.98433e-07,9.98433e-07,1.33092e-05,3.37613e-05,6.26457e-05,9.99467e-05,0.000146624,0.000205656,0.00027844,0.000369805,0.000481322,0.000619367,0.000785429,0.000987166,0.00122518,0.00150743,0.00183141,0.0022024,0.00260947,0.00304807,0.00348781,0.00389993,0.00421504,0.00435722,0.00419168,0.00357098,0.00227723,9.22896e-05,-0.00325623,-0.00798252,-0.014288,-0.0221869,-0.0315614,-0.0419081,-0.0524873,-0.0619997,-0.069088,-0.0719848,-0.0697662,-0.0615929,-0.0485897,-0.031365,-0.0131712,0.00573497,0.0198039,0.0318724,0.0311862,0.0284093,0.00206845,0.0416819,0.418101,1.5819
1.54245e-06,-1.54245e-06,1.77031e-05,4.97533e-05,9.26125e-05,0.000149063,0.000218139,0.00030747,0.000415195,0.000552926,0.00071712,0.000923493,0.00116569,0.00146365,0.00180591,0.00221575,0.00267179,0.00319715,0.00375089,0.00434711,0.00490743,0.0054196,0.00573919,0.00580215,0.00536267,0.00428334,0.00219546,-0.00109641,-0.00605051,-0.0128159,-0.0218016,-0.0328599,-0.046061,-0.060519,-0.0755438,-0.0890229,-0.0994355,-0.103817,-0.10135,-0.0903601,-0.0729983,-0.0496765,-0.0247806,0.00127115,0.0232781,0.0420682,0.0519561,0.0547412,0.048433,0.0999563,0.488485,1.51152
-1.17652e-05,1.17652e-05,4.49898e-05,9.06957e-05,0.000149781,0.000226213,0.000321038,0.000441648,0.000589212,0.000774195,0.000997314,0.00127193,0.00159719,0.00198865,0.0024414,0.00297074,0.00356224,0.00422476,0.0049233,0.00564727,0.00632112,0.00689196,0.00721313,0.00715836,0.00647504,0.00493804,0.00217148,-0.00213605,-0.00844509,-0.0170536,-0.0283578,-0.0423764,-0.0590805,-0.0776392,-0.0969403,-0.114538,-0.127956,-0.133632,-0.129907,-0.115307,-0.0921757,-0.0619245,-0.0293129,0.00466476,0.0347586,0.0618488,0.0800591,0.0918034,0.0959706,0.166779,0.547685,1.45232
-1.43776e-05,1.43776e-05,5.7765e-05,0.000116132,0.000189202,0.000284109,0.000400599,0.000549911,0.000730815,0.000958872,0.00123091,0.00156696,0.00196002,0.00243393,0.00297401,0.00360529,0.00429782,0.00507099,0.00586553,0.0066812,0.00740551,0.00799516,0.00824979,0.00805252,0.00707627,0.00510664,0.00166534,-0.00354992,-0.0111479,-0.0214309,-0.0350095,-0.0519016,-0.0722939,-0.0951586,-0.119295,-0.141464,-0.158528,-0.165709,-0.160969,-0.142655,-0.113931,-0.0771374,-0.0373153,0.00341068,0.0414751,0.0751863,0.103204,0.121817,0.139909,0.221939,0.595784,1.40422
-2.58382e-05,2.58382e-05,8.17834e-05,0.000151846,0.000237894,0.000348576,0.000484978,0.000658497,0.000869757,0.00113365,0.00144949,0.00183561,0.00228798,0.00282712,0.00344149,0.00415006,0.00492571,0.00577753,0.0066482,0.0075213,0.0082853,0.00887342,0.00908594,0.00877419,0.00761148,0.0053389,0.00147111,-0.00436929,-0.0128319,-0.0243625,-0.0396791,-0.0590145,-0.0826483,-0.109612,-0.138383,-0.165112,-0.18559,-0.193987,-0.187596,-0.164913,-0.13013,-0.0864204,-0.0398416,0.00789965,0.0525811,0.0938807,0.128973,0.156564,0.184923,0.282241,0.643363,1.35664
-2.90135e-05,2.90135e-05,9.25019e-05,0.000170993,0.000265916,0.000388012,0.000537703,0.000728547,0.000959823,0.00124903,0.00159322,0.00201391,0.00250336,0.0030858,0.00374379,0.00450034,0.00531929,0.00621415,0.00711451,0.00800933,0.00876965,0.00933677,0.00948943,0.0090918,0.00778965,0.00533868,0.0012069,-0.00498822,-0.0140013,-0.0263531,-0.0429788,-0.064277,-0.0907845,-0.121551,-0.154893,-0.186256,-0.21043,-0.220422,-0.212854,-0.186533,-0.146539,-0.0974949,-0.0455361,0.00680555,0.0569052,0.102987,0.144714,0.17813,0.216726,0.323958,0.675894,1.32411
