Iter,dP,du,dv
1,0.646426,0.246419,0.228755
2,0.439193,0.355183,0.264736
3,0.280747,0.358959,0.26885
4,0.323164,0.325242,0.215024
5,0.362652,0.213463,0.130374
6,0.244821,0.185698,0.144903
7,0.125096,0.17724,0.14746
8,0.159991,0.129498,0.111382
9,0.192231,0.0671491,0.0498816
10,0.113847,0.0998518,0.071425
11,0.0607486,0.0918797,0.0731552
12,0.0876036,0.0633255,0.047881
13,0.0980698,0.0347973,0.025348
14,0.060285,0.049787,0.03791
15,0.0253074,0.049304,0.0412853
16,0.0487547,0.0277647,0.0274274
17,0.0550908,0.0132738,0.014197
18,0.0322772,0.0292722,0.021176
19,0.0118865,0.030051,0.0209168
20,0.028818,0.0175169,0.0113284
21,0.0302969,0.00933943,0.00897471
22,0.0173955,0.0148696,0.0143594
23,0.0109395,0.0141748,0.0131028
24,0.0175783,0.00869527,0.00666096
25,0.016378,0.00850487,0.00419543
26,0.00895706,0.0106285,0.00726914
27,0.00769853,0.00875567,0.00667557
28,0.0115396,0.00432903,0.00340844
29,0.0103567,0.00440538,0.00294625
30,0.0052972,0.00649081,0.00471816
31,0.00381869,0.00574605,0.00446612
32,0.00677618,0.00295899,0.00283142
33,0.00698828,0.00180932,0.00204701
34,0.00480373,0.00367147,0.00238186
35,0.00277392,0.00435961,0.00192666
36,0.00332713,0.00370661,0.000963436
37,0.00398089,0.002392,0.00148243
38,0.00380091,0.00132864,0.00213308
39,0.00326502,0.00166442,0.00192131
40,0.00256646,0.00246854,0.00104709
41,0.0019188,0.00270552,0.000400652
42,0.00205253,0.00213935,0.000990368
43,0.0025447,0.00104863,0.00126785
44,0.00250963,0.000819222,0.00110549
45,0.00184611,0.0016253,0.000696743
46,0.0011463,0.00190643,0.000450453
47,0.00134394,0.00153672,0.000694079
48,0.00177015,0.000786863,0.000902276
49,0.00178499,0.000541013,0.000849927
50,0.00141528,0.00108078,0.000546367
51,0.000975843,0.00133699,0.000170156
52,0.000922419,0.00117564,0.00038734
53,0.00115914,0.000701953,0.000631162
54,0.00126235,0.000247703,0.000649199
55,0.00110551,0.000586094,0.00046084
56,0.000780095,0.000887705,0.000175763
57,0.000595156,0.000894052,0.000197156
58,0.000753673,0.000629958,0.000389345
59,0.000902565,0.000254218,0.00044923
60,0.000845888,0.000329808,0.000373057
61,0.000617286,0.000589943,0.000218787
62,0.000423016,0.000652018,0.000148929
63,0.000498898,0.000501681,0.000254461
64,0.000627254,0.000220017,0.000322345
65,0.000619792,0.000158172,0.000294099
66,0.000477611,0.00038082,0.000182778
67,0.000318641,0.00047093,5.65726e-05
68,0.000330949,0.000402175,0.000139096
69,0.000430253,0.000219284,0.000223103
70,0.00045287,8.35584e-05,0.000230935
71,0.000374817,0.000236619,0.000167244
72,0.000256794,0.000329798,7.08961e-05
73,0.000226708,0.000309161,8.18439e-05
74,0.000291399,0.000194437,0.000151014
75,0.000324467,5.55803e-05,0.00017106
76,0.000286212,0.000136962,0.000135591
77,0.000204259,0.000224156,6.37653e-05
78,0.00015927,0.000232095,3.71184e-05
79,0.00019607,0.00016663,9.63184e-05
80,0.000230661,6.57283e-05,0.000123581
81,0.000217228,7.70949e-05,0.000109317
82,0.000164322,0.000148887,6.4244e-05
83,0.000118875,0.000169797,2.61127e-05
84,0.000131926,0.000135128,6.06235e-05
85,0.000161127,6.42565e-05,8.69712e-05
86,0.000160911,3.61095e-05,8.42926e-05
87,0.000128512,9.42315e-05,5.61506e-05
88,9.01293e-05,0.000121235,1.86793e-05
89,8.87727e-05,0.000107101,3.32224e-05
90,0.000111406,6.19182e-05,5.83068e-05
91,0.00011806,2.11537e-05,6.33128e-05
92,0.000100075,5.78723e-05,4.83818e-05
93,7.10911e-05,8.4493e-05,2.25092e-05
94,6.14406e-05,8.19106e-05,1.8938e-05
95,7.61417e-05,5.40057e-05,3.84293e-05
96,8.49571e-05,1.67139e-05,4.6217e-05
97,7.61661e-05,3.27573e-05,3.90046e-05
98,5.58139e-05,5.71441e-05,2.10258e-05
99,4.34563e-05,6.12754e-05,8.47969e-06
100,5.15821e-05,4.56768e-05,2.35529e-05
101,6.04871e-05,1.91203e-05,3.26468e-05
102,5.75258e-05,1.76931e-05,3.07096e-05
103,4.42657e-05,3.7594e-05,1.97273e-05
104,3.23271e-05,4.46338e-05,7.22464e-06
105,3.49496e-05,3.68279e-05,1.41676e-05
106,4.2406e-05,1.87605e-05,2.24938e-05
107,4.26374e-05,8.26761e-06,2.32706e-05
108,3.45337e-05,2.36092e-05,1.68044e-05
109,2.45909e-05,3.16987e-05,6.66926e-06
110,2.37151e-05,2.89187e-05,7.45084e-06
111,2.93746e-05,1.75318e-05,1.48044e-05
112,3.12667e-05,5.44367e-06,1.71398e-05
113,2.68118e-05,1.42452e-05,1.39277e-05
